Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
4339,4339,53.34996681,-6.279725139,POINT (-6.279725139 53.34996681),20,Dublin 7
4340,4340,53.35005926,-6.279713255,POINT (-6.279713255 53.35005926),20,Dublin 7
4341,4341,53.35014103,-6.279704342,POINT (-6.279704342 53.35014103),20,Dublin 7
4342,4342,53.3503508,-6.279683545,POINT (-6.279683545 53.3503508),20,Dublin 7
4343,4343,53.35043969,-6.279680574,POINT (-6.279680574 53.35043969),20,Dublin 7
4344,4344,53.35115595,-6.279730393,POINT (-6.279730393 53.35115595),20,Dublin 7
4345,4345,53.35135319,-6.282196179,POINT (-6.282196179 53.35135319),20,Dublin 7
4346,4346,53.35141339,-6.282383605,POINT (-6.282383605 53.35141339),20,Dublin 7
4347,4347,53.35144076,-6.28233256,POINT (-6.28233256 53.35144076),20,Dublin 7
4348,4348,53.35149325,-6.282146032,POINT (-6.282146032 53.35149325),20,Dublin 7
4349,4349,53.34894598,-6.278534801,POINT (-6.278534801 53.34894598),20,Dublin 7
4350,4350,53.34920009,-6.279005451,POINT (-6.279005451 53.34920009),20,Dublin 7
4351,4351,53.34921902,-6.278998727,POINT (-6.278998727 53.34921902),20,Dublin 7
4352,4352,53.34924974,-6.278985566,POINT (-6.278985566 53.34924974),20,Dublin 7
4353,4353,53.34920095,-6.279065031,POINT (-6.279065031 53.34920095),20,Dublin 7
4354,4354,53.34923578,-6.279089461,POINT (-6.279089461 53.34923578),20,Dublin 7
4355,4355,53.34923732,-6.279113245,POINT (-6.279113245 53.34923732),20,Dublin 7
4356,4356,53.34930301,-6.279215918,POINT (-6.279215918 53.34930301),20,Dublin 7
4357,4357,53.34933472,-6.279188807,POINT (-6.279188807 53.34933472),20,Dublin 7
4358,4358,53.34938305,-6.279077567,POINT (-6.279077567 53.34938305),20,Dublin 7
4371,4371,53.34554766,-6.273770521,POINT (-6.273770521 53.34554766),20,Dublin 7
4372,4372,53.34553684,-6.273482096,POINT (-6.273482096 53.34553684),20,Dublin 7
4373,4373,53.34550377,-6.273218357,POINT (-6.273218357 53.34550377),20,Dublin 7
4374,4374,53.34548813,-6.272938055,POINT (-6.272938055 53.34548813),20,Dublin 7
4375,4375,53.34824606,-6.273195245,POINT (-6.273195245 53.34824606),20,Dublin 7
4376,4376,53.3486615,-6.27571461,POINT (-6.27571461 53.3486615),20,Dublin 7
4377,4377,53.34866691,-6.274257797,POINT (-6.274257797 53.34866691),20,Dublin 7
4378,4378,53.34866916,-6.274125589,POINT (-6.274125589 53.34866916),20,Dublin 7
4379,4379,53.3486763,-6.273972325,POINT (-6.273972325 53.3486763),20,Dublin 7
4380,4380,53.34868224,-6.275997932,POINT (-6.275997932 53.34868224),20,Dublin 7
4381,4381,53.34868695,-6.274371759,POINT (-6.274371759 53.34868695),20,Dublin 7
4382,4382,53.34869009,-6.2738466,POINT (-6.2738466 53.34869009),20,Dublin 7
4383,4383,53.34869406,-6.273371128,POINT (-6.273371128 53.34869406),20,Dublin 7
4384,4384,53.34871341,-6.274481124,POINT (-6.274481124 53.34871341),20,Dublin 7
4385,4385,53.34871398,-6.273708633,POINT (-6.273708633 53.34871398),20,Dublin 7
4386,4386,53.34871966,-6.273615938,POINT (-6.273615938 53.34871966),20,Dublin 7
4387,4387,53.34876375,-6.273713387,POINT (-6.273713387 53.34876375),20,Dublin 7
4388,4388,53.3487666,-6.273627822,POINT (-6.273627822 53.3487666),20,Dublin 7
4389,4389,53.34876802,-6.273368751,POINT (-6.273368751 53.34876802),20,Dublin 7
4390,4390,53.34877655,-6.274393151,POINT (-6.274393151 53.34877655),20,Dublin 7
4391,4391,53.34878509,-6.274519121,POINT (-6.274519121 53.34878509),20,Dublin 7
4392,4392,53.34878529,-6.274100036,POINT (-6.274100036 53.34878529),20,Dublin 7
4393,4393,53.34878744,-6.273960878,POINT (-6.273960878 53.34878744),20,Dublin 7
4394,4394,53.3487978,-6.273814434,POINT (-6.273814434 53.3487978),20,Dublin 7
4395,4395,53.34880394,-6.274238355,POINT (-6.274238355 53.34880394),20,Dublin 7
4396,4396,53.34884343,-6.275550283,POINT (-6.275550283 53.34884343),20,Dublin 7
4397,4397,53.34887447,-6.275501095,POINT (-6.275501095 53.34887447),20,Dublin 7
4398,4398,53.34889495,-6.275459263,POINT (-6.275459263 53.34889495),20,Dublin 7
4399,4399,53.3488969,-6.275548124,POINT (-6.275548124 53.3488969),20,Dublin 7
4400,4400,53.34892567,-6.274620729,POINT (-6.274620729 53.34892567),20,Dublin 7
4401,4401,53.34892681,-6.275523912,POINT (-6.275523912 53.34892681),20,Dublin 7
4402,4402,53.34892795,-6.275172146,POINT (-6.275172146 53.34892795),20,Dublin 7
4403,4403,53.34893022,-6.275312852,POINT (-6.275312852 53.34893022),20,Dublin 7
4404,4404,53.34897801,-6.275518208,POINT (-6.275518208 53.34897801),20,Dublin 7
4405,4405,53.34899394,-6.275329965,POINT (-6.275329965 53.34899394),20,Dublin 7
4406,4406,53.34899508,-6.275635784,POINT (-6.275635784 53.34899508),20,Dublin 7
4407,4407,53.34899508,-6.275635784,POINT (-6.275635784 53.34899508),20,Dublin 7
4408,4408,53.34899981,-6.274817776,POINT (-6.274817776 53.34899981),20,Dublin 7
4409,4409,53.34900645,-6.274620729,POINT (-6.274620729 53.34900645),20,Dublin 7
4410,4410,53.34901783,-6.27538891,POINT (-6.27538891 53.34901783),20,Dublin 7
4411,4411,53.3490249,-6.275519112,POINT (-6.275519112 53.3490249),20,Dublin 7
4412,4412,53.3490258,-6.275635784,POINT (-6.275635784 53.3490258),20,Dublin 7
4413,4413,53.3490258,-6.275635784,POINT (-6.275635784 53.3490258),20,Dublin 7
4414,4414,53.34907358,-6.275635784,POINT (-6.275635784 53.34907358),20,Dublin 7
4415,4415,53.34907358,-6.275635784,POINT (-6.275635784 53.34907358),20,Dublin 7
4416,4416,53.34907718,-6.273378832,POINT (-6.273378832 53.34907718),20,Dublin 7
4417,4417,53.34908724,-6.274615025,POINT (-6.274615025 53.34908724),20,Dublin 7
4418,4418,53.34672293,-6.276333258,POINT (-6.276333258 53.34672293),20,Dublin 7
4419,4419,53.34731927,-6.276305289,POINT (-6.276305289 53.34731927),20,Dublin 7
4420,4420,53.34736793,-6.276389195,POINT (-6.276389195 53.34736793),20,Dublin 7
4421,4421,53.34615839,-6.276472135,POINT (-6.276472135 53.34615839),20,Dublin 7
4422,4422,53.34618074,-6.276581651,POINT (-6.276581651 53.34618074),20,Dublin 7
4423,4423,53.3463024,-6.276472135,POINT (-6.276472135 53.3463024),20,Dublin 7
4424,4424,53.34635861,-6.27646519,POINT (-6.27646519 53.34635861),20,Dublin 7
4425,4425,53.3463984,-6.276424599,POINT (-6.276424599 53.3463984),20,Dublin 7
4426,4426,53.34620817,-6.276793003,POINT (-6.276793003 53.34620817),20,Dublin 7
4427,4427,53.34635751,-6.276727641,POINT (-6.276727641 53.34635751),20,Dublin 7
4428,4428,53.34642863,-6.276677134,POINT (-6.276677134 53.34642863),20,Dublin 7
4429,4429,53.3468619,-6.276734995,POINT (-6.276734995 53.3468619),20,Dublin 7
4430,4430,53.34690298,-6.276862496,POINT (-6.276862496 53.34690298),20,Dublin 7
4431,4431,53.34698363,-6.276765852,POINT (-6.276765852 53.34698363),20,Dublin 7
4432,4432,53.34698599,-6.276928695,POINT (-6.276928695 53.34698599),20,Dublin 7
4433,4433,53.3472769,-6.276829596,POINT (-6.276829596 53.3472769),20,Dublin 7
4434,4434,53.34735229,-6.276615926,POINT (-6.276615926 53.34735229),20,Dublin 7
4435,4435,53.34739993,-6.276745715,POINT (-6.276745715 53.34739993),20,Dublin 7
4436,4436,53.34742482,-6.276766511,POINT (-6.276766511 53.34742482),20,Dublin 7
4437,4437,53.34748171,-6.276805134,POINT (-6.276805134 53.34748171),20,Dublin 7
4438,4438,53.34751587,-6.276662978,POINT (-6.276662978 53.34751587),20,Dublin 7
4439,4439,53.34761327,-6.277191364,POINT (-6.277191364 53.34761327),20,Dublin 7
4440,4440,53.34743079,-6.277522837,POINT (-6.277522837 53.34743079),20,Dublin 7
4441,4441,53.3477626,-6.278012547,POINT (-6.278012547 53.3477626),20,Dublin 7
4442,4442,53.34783549,-6.278000663,POINT (-6.278000663 53.34783549),20,Dublin 7
4443,4443,53.34730098,-6.278395499,POINT (-6.278395499 53.34730098),20,Dublin 7
4444,4444,53.34724124,-6.278550942,POINT (-6.278550942 53.34724124),20,Dublin 7
4445,4445,53.34758695,-6.278787879,POINT (-6.278787879 53.34758695),20,Dublin 7
4446,4446,53.34767371,-6.278762922,POINT (-6.278762922 53.34767371),20,Dublin 7
4447,4447,53.34891292,-6.278963367,POINT (-6.278963367 53.34891292),20,Dublin 7
4448,4448,53.34899175,-6.278823078,POINT (-6.278823078 53.34899175),20,Dublin 7
4449,4449,53.34999157,-6.278670817,POINT (-6.278670817 53.34999157),20,Dublin 7
4450,4450,53.348922,-6.279098127,POINT (-6.279098127 53.348922),20,Dublin 7
4451,4451,53.34899047,-6.279063574,POINT (-6.279063574 53.34899047),20,Dublin 7
4452,4452,53.34840267,-6.279530379,POINT (-6.279530379 53.34840267),20,Dublin 7
4453,4453,53.34846763,-6.279335012,POINT (-6.279335012 53.34846763),20,Dublin 7
4454,4454,53.34874793,-6.27939526,POINT (-6.27939526 53.34874793),20,Dublin 7
4455,4455,53.34881896,-6.279455987,POINT (-6.279455987 53.34881896),20,Dublin 7
4456,4456,53.3488569,-6.279448498,POINT (-6.279448498 53.3488569),20,Dublin 7
4457,4457,53.34887469,-6.279445794,POINT (-6.279445794 53.34887469),20,Dublin 7
4458,4458,53.34891974,-6.279436031,POINT (-6.279436031 53.34891974),20,Dublin 7
4459,4459,53.34895748,-6.27941464,POINT (-6.27941464 53.34895748),20,Dublin 7
4460,4460,53.34895854,-6.279323189,POINT (-6.279323189 53.34895854),20,Dublin 7
4461,4461,53.34901687,-6.279410261,POINT (-6.279410261 53.34901687),20,Dublin 7
4462,4462,53.34907017,-6.279396191,POINT (-6.279396191 53.34907017),20,Dublin 7
4463,4463,53.34907646,-6.27925485,POINT (-6.27925485 53.34907646),20,Dublin 7
4464,4464,53.34908317,-6.279473166,POINT (-6.279473166 53.34908317),20,Dublin 7
4465,4465,53.34914734,-6.279305648,POINT (-6.279305648 53.34914734),20,Dublin 7
4466,4466,53.34915413,-6.279446462,POINT (-6.279446462 53.34915413),20,Dublin 7
4467,4467,53.34946043,-6.279165859,POINT (-6.279165859 53.34946043),20,Dublin 7
4468,4468,53.34951492,-6.279151741,POINT (-6.279151741 53.34951492),20,Dublin 7
4469,4469,53.34954651,-6.27952803,POINT (-6.27952803 53.34954651),20,Dublin 7
4470,4470,53.34959785,-6.279130516,POINT (-6.279130516 53.34959785),20,Dublin 7
24227,24227,53.3484691,-6.293262636,POINT (-6.293262636 53.3484691),20,Dublin 7
24228,24228,53.34841485,-6.293044234,POINT (-6.293044234 53.34841485),20,Dublin 7
24229,24229,53.34843081,-6.293162823,POINT (-6.293162823 53.34843081),20,Dublin 7
41260,41260,53.35200535,-6.282430316,POINT (-6.282430316 53.35200535),20,Dublin 7
41261,41261,53.3520078,-6.283397198,POINT (-6.283397198 53.3520078),20,Dublin 7
41262,41262,53.35204267,-6.282286162,POINT (-6.282286162 53.35204267),20,Dublin 7
41263,41263,53.35205992,-6.283449158,POINT (-6.283449158 53.35205992),20,Dublin 7
41264,41264,53.35209488,-6.282309436,POINT (-6.282309436 53.35209488),20,Dublin 7
41265,41265,53.35212145,-6.28349438,POINT (-6.28349438 53.35212145),20,Dublin 7
41266,41266,53.35217922,-6.283542933,POINT (-6.283542933 53.35217922),20,Dublin 7
41267,41267,53.35220288,-6.28280748,POINT (-6.28280748 53.35220288),20,Dublin 7
41268,41268,53.35222939,-6.283591792,POINT (-6.283591792 53.35222939),20,Dublin 7
41269,41269,53.35227618,-6.283141578,POINT (-6.283141578 53.35227618),20,Dublin 7
41270,41270,53.35227984,-6.283625296,POINT (-6.283625296 53.35227984),20,Dublin 7
41271,41271,53.35234337,-6.283183393,POINT (-6.283183393 53.35234337),20,Dublin 7
