id,POINT_Y,POINT_X
135274,53.37066264,-6.34001984
135275,53.37066278,-6.33557822
135276,53.3706662,-6.339912884
135277,53.3706662,-6.336468093
135278,53.3706662,-6.336247526
135279,53.37066733,-6.336540347
135280,53.37066764,-6.330298759
135281,53.37066839,-6.334604036
135282,53.37066906,-6.334509968
135283,53.37067075,-6.336051678
135284,53.37067175,-6.335141745
135285,53.37067188,-6.336125834
135286,53.37067529,-6.33535385
135287,53.37067602,-6.335262961
135288,53.3706773,-6.333056794
135289,53.37068028,-6.334980122
135290,53.37068155,-6.337050566
135291,53.37068219,-6.339779189
135292,53.37068236,-6.328806096
135293,53.37068368,-6.339685246
135294,53.37068398,-6.33336554
135295,53.37068455,-6.33475908
135296,53.37068683,-6.331928053
135297,53.37068881,-6.33469253
135298,53.37069008,-6.335772245
135299,53.37069221,-6.33957829
135300,53.37069221,-6.339510552
135301,53.37069223,-6.333181576
135302,53.37069349,-6.336363514
135303,53.37069486,-6.329377274
135304,53.37069576,-6.335694207
135305,53.37070196,-6.329496114
135306,53.37070388,-6.332384398
135307,53.37070445,-6.335015774
135308,53.37070486,-6.336013649
135309,53.37070602,-6.330387889
135310,53.37071241,-6.330466323
135311,53.37071298,-6.334896935
135312,53.37071396,-6.336468093
135313,53.37071566,-6.337414216
135314,53.37071851,-6.336746336
135315,53.37071851,-6.335492655
135316,53.37071881,-6.332683875
135317,53.37072078,-6.336264639
135318,53.37072135,-6.336627497
135319,53.37072419,-6.337096914
135320,53.37072419,-6.336418655
135321,53.37072419,-6.336142947
135322,53.37072633,-6.337264478
135323,53.37072874,-6.335931887
135324,53.37072988,-6.335865337
135325,53.37073089,-6.334502838
135326,53.37073089,-6.333468931
135327,53.3707316,-6.33050554
135328,53.37073288,-6.335281976
135329,53.37073288,-6.33475908
135330,53.37073516,-6.33327641
135331,53.3707367,-6.335580121
135332,53.37073714,-6.334616472
135333,53.37073784,-6.33538047
135334,53.37074011,-6.335794984
135335,53.37074013,-6.33259831
135336,53.37074283,-6.334825631
135337,53.3707444,-6.332730222
135338,53.37074461,-6.328875176
135339,53.37074694,-6.336053579
135340,53.37074898,-6.328461521
135341,53.37075035,-6.336365415
135342,53.37075191,-6.33693648
135343,53.37075603,-6.336158158
135344,53.37075704,-6.335046673
135345,53.37076058,-6.33653084
135346,53.37076074,-6.333426149
135347,53.37076257,-6.337378564
135348,53.37076785,-6.332819352
135349,53.37076785,-6.332623267
135350,53.37076968,-6.336268442
135351,53.37076968,-6.335635263
135352,53.37077537,-6.336875872
135353,53.37077552,-6.335320004
135354,53.37077726,-6.337295704
135355,53.37077764,-6.336435768
135356,53.37077984,-6.328936295
135357,53.3707856,-6.335585825
135358,53.37078917,-6.330195368
135359,53.37079242,-6.337214565
135360,53.37079436,-6.329481259
135361,53.37079506,-6.328579822
135362,53.37080339,-6.332916326
135363,53.37080623,-6.331874575
135364,53.37080822,-6.334668762
135365,53.37080858,-6.329374303
135366,53.37081062,-6.335867238
135367,53.37081414,-6.328417841
135368,53.37081689,-6.330395019
135369,53.37081801,-6.337064827
135370,53.37082441,-6.336861611
135371,53.37082471,-6.334517099
135372,53.37082654,-6.336374922
135373,53.37082755,-6.332548397
135374,53.37083608,-6.331821097
135375,53.3708372,-6.337328652
135376,53.3708372,-6.337004219
135377,53.3708376,-6.32868523
135378,53.37084035,-6.330876321
135379,53.37084518,-6.335027658
135380,53.37084786,-6.338719078
135381,53.37084928,-6.335821604
