Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
303333,303333,53.37446634,-6.17856707,POINT (-6.17856707 53.37446634),17,Dublin 5
303334,303334,53.37446712,-6.18032505,POINT (-6.18032505 53.37446712),17,Dublin 5
303335,303335,53.37446776,-6.178740158,POINT (-6.178740158 53.37446776),17,Dublin 5
303336,303336,53.37446918,-6.179077663,POINT (-6.179077663 53.37446918),17,Dublin 5
303337,303337,53.3744706,-6.179203633,POINT (-6.179203633 53.3744706),17,Dublin 5
303338,303338,53.3744706,-6.178678361,POINT (-6.178678361 53.3744706),17,Dublin 5
303339,303339,53.37447913,-6.179263053,POINT (-6.179263053 53.37447913),17,Dublin 5
303340,303340,53.37448055,-6.178801955,POINT (-6.178801955 53.37448055),17,Dublin 5
303341,303341,53.37448908,-6.179640964,POINT (-6.179640964 53.37448908),17,Dublin 5
303342,303342,53.37449581,-6.176354012,POINT (-6.176354012 53.37449581),17,Dublin 5
303343,303343,53.37449761,-6.179103808,POINT (-6.179103808 53.37449761),17,Dublin 5
303344,303344,53.37450472,-6.178989722,POINT (-6.178989722 53.37450472),17,Dublin 5
303345,303345,53.37450472,-6.178925548,POINT (-6.178925548 53.37450472),17,Dublin 5
303346,303346,53.37450472,-6.178863751,POINT (-6.178863751 53.37450472),17,Dublin 5
303347,303347,53.37451446,-6.178053679,POINT (-6.178053679 53.37451446),17,Dublin 5
303348,303348,53.37451545,-6.179968531,POINT (-6.179968531 53.37451545),17,Dublin 5
303349,303349,53.37451751,-6.179591051,POINT (-6.179591051 53.37451751),17,Dublin 5
303350,303350,53.37452746,-6.179044388,POINT (-6.179044388 53.37452746),17,Dublin 5
303351,303351,53.37453251,-6.18032505,POINT (-6.18032505 53.37453251),17,Dublin 5
303352,303352,53.37453561,-6.177338006,POINT (-6.177338006 53.37453561),17,Dublin 5
303353,303353,53.37453883,-6.179144213,POINT (-6.179144213 53.37453883),17,Dublin 5
303354,303354,53.37454086,-6.177664424,POINT (-6.177664424 53.37454086),17,Dublin 5
303355,303355,53.37454388,-6.180424876,POINT (-6.180424876 53.37454388),17,Dublin 5
303356,303356,53.37456093,-6.180182442,POINT (-6.180182442 53.37456093),17,Dublin 5
303357,303357,53.37459815,-6.176667749,POINT (-6.176667749 53.37459815),17,Dublin 5
303358,303358,53.37460357,-6.180382093,POINT (-6.180382093 53.37460357),17,Dublin 5
303359,303359,53.37460705,-6.177210956,POINT (-6.177210956 53.37460705),17,Dublin 5
303360,303360,53.37461236,-6.177856148,POINT (-6.177856148 53.37461236),17,Dublin 5
303361,303361,53.37461843,-6.179581544,POINT (-6.179581544 53.37461843),17,Dublin 5
303362,303362,53.37462373,-6.178241189,POINT (-6.178241189 53.37462373),17,Dublin 5
303363,303363,53.37463484,-6.180082617,POINT (-6.180082617 53.37463484),17,Dublin 5
303364,303364,53.37463769,-6.180215718,POINT (-6.180215718 53.37463769),17,Dublin 5
303365,303365,53.37464711,-6.177688997,POINT (-6.177688997 53.37464711),17,Dublin 5
303366,303366,53.37466069,-6.176910182,POINT (-6.176910182 53.37466069),17,Dublin 5
303367,303367,53.37466611,-6.180329804,POINT (-6.180329804 53.37466611),17,Dublin 5
303368,303368,53.37466922,-6.178635737,POINT (-6.178635737 53.37466922),17,Dublin 5
303369,303369,53.3746749,-6.177447339,POINT (-6.177447339 53.3746749),17,Dublin 5
303370,303370,53.37470591,-6.180201457,POINT (-6.180201457 53.37470591),17,Dublin 5
303371,303371,53.37471488,-6.177971952,POINT (-6.177971952 53.37471488),17,Dublin 5
303372,303372,53.37473377,-6.178960558,POINT (-6.178960558 53.37473377),17,Dublin 5
303373,303373,53.37474091,-6.180253746,POINT (-6.180253746 53.37474091),17,Dublin 5
303374,303374,53.37474091,-6.179550214,POINT (-6.179550214 53.37474091),17,Dublin 5
303375,303375,53.37474091,-6.177794351,POINT (-6.177794351 53.37474091),17,Dublin 5
303376,303376,53.37474919,-6.177220463,POINT (-6.177220463 53.37474919),17,Dublin 5
303377,303377,53.37476553,-6.17927782,POINT (-6.17927782 53.37476553),17,Dublin 5
303378,303378,53.37476624,-6.178190197,POINT (-6.178190197 53.37476624),17,Dublin 5
303379,303379,53.37477761,-6.177667301,POINT (-6.177667301 53.37477761),17,Dublin 5
303380,303380,53.37480851,-6.178721302,POINT (-6.178721302 53.37480851),17,Dublin 5
303381,303381,53.37481135,-6.178421825,POINT (-6.178421825 53.37481135),17,Dublin 5
303382,303382,53.37482815,-6.180405861,POINT (-6.180405861 53.37482815),17,Dublin 5
303383,303383,53.3748452,-6.180481919,POINT (-6.180481919 53.3748452),17,Dublin 5
303384,303384,53.37484568,-6.178252018,POINT (-6.178252018 53.37484568),17,Dublin 5
303385,303385,53.37484781,-6.177499762,POINT (-6.177499762 53.37484781),17,Dublin 5
303386,303386,53.37485942,-6.180187196,POINT (-6.180187196 53.37485942),17,Dublin 5
303387,303387,53.374867,-6.17783489,POINT (-6.17783489 53.374867),17,Dublin 5
303388,303388,53.37487339,-6.179339403,POINT (-6.179339403 53.37487339),17,Dublin 5
303389,303389,53.37487766,-6.179036361,POINT (-6.179036361 53.37487766),17,Dublin 5
303390,303390,53.37489434,-6.178511492,POINT (-6.178511492 53.37489434),17,Dublin 5
303391,303391,53.37490537,-6.179592532,POINT (-6.179592532 53.37490537),17,Dublin 5
303392,303392,53.37490964,-6.180041747,POINT (-6.180041747 53.37490964),17,Dublin 5
303393,303393,53.37491343,-6.180144414,POINT (-6.180144414 53.37491343),17,Dublin 5
303394,303394,53.37493096,-6.178166454,POINT (-6.178166454 53.37493096),17,Dublin 5
303395,303395,53.37493309,-6.179407142,POINT (-6.179407142 53.37493309),17,Dublin 5
303396,303396,53.37493522,-6.178900884,POINT (-6.178900884 53.37493522),17,Dublin 5
303397,303397,53.37493948,-6.178626364,POINT (-6.178626364 53.37493948),17,Dublin 5
303398,303398,53.37494375,-6.177970368,POINT (-6.177970368 53.37494375),17,Dublin 5
303399,303399,53.37497999,-6.179100535,POINT (-6.179100535 53.37497999),17,Dublin 5
303400,303400,53.37498426,-6.179670966,POINT (-6.179670966 53.37498426),17,Dublin 5
303401,303401,53.37499705,-6.180070268,POINT (-6.180070268 53.37499705),17,Dublin 5
303402,303402,53.37501713,-6.175748062,POINT (-6.175748062 53.37501713),17,Dublin 5
303403,303403,53.37501837,-6.17838393,POINT (-6.17838393 53.37501837),17,Dublin 5
303404,303404,53.37502263,-6.180002529,POINT (-6.180002529 53.37502263),17,Dublin 5
303405,303405,53.37505896,-6.178577638,POINT (-6.178577638 53.37505896),17,Dublin 5
303406,303406,53.37506314,-6.180088094,POINT (-6.180088094 53.37506314),17,Dublin 5
303407,303407,53.37508233,-6.179189665,POINT (-6.179189665 53.37508233),17,Dublin 5
303408,303408,53.37508446,-6.1799134,POINT (-6.1799134 53.37508446),17,Dublin 5
