Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
58291,58291,53.31544056,-6.292801494,POINT (-6.292801494 53.31544056),19,Dublin 6W
58292,58292,53.3154427,-6.292437844,POINT (-6.292437844 53.3154427),19,Dublin 6W
58293,58293,53.31547045,-6.292876363,POINT (-6.292876363 53.31547045),19,Dublin 6W
58294,58294,53.31548113,-6.292690973,POINT (-6.292690973 53.31548113),19,Dublin 6W
58295,58295,53.31548967,-6.292951233,POINT (-6.292951233 53.31548967),19,Dublin 6W
58296,58296,53.31555585,-6.293200796,POINT (-6.293200796 53.31555585),19,Dublin 6W
58297,58297,53.31556178,-6.292997464,POINT (-6.292997464 53.31556178),19,Dublin 6W
58298,58298,53.31560757,-6.293182854,POINT (-6.293182854 53.31560757),19,Dublin 6W
58299,58299,53.31560757,-6.293086594,POINT (-6.293086594 53.31560757),19,Dublin 6W
58300,58300,53.31566853,-6.293325462,POINT (-6.293325462 53.31566853),19,Dublin 6W
58301,58301,53.31570483,-6.293535809,POINT (-6.293535809 53.31570483),19,Dublin 6W
58302,58302,53.3157094,-6.29239654,POINT (-6.29239654 53.3157094),19,Dublin 6W
58303,58303,53.31572831,-6.29357146,POINT (-6.29357146 53.31572831),19,Dublin 6W
58304,58304,53.31594822,-6.293182854,POINT (-6.293182854 53.31594822),19,Dublin 6W
58305,58305,53.31608912,-6.292551814,POINT (-6.292551814 53.31608912),19,Dublin 6W
58306,58306,53.31611688,-6.29265164,POINT (-6.29265164 53.31611688),19,Dublin 6W
58307,58307,53.31623217,-6.292883378,POINT (-6.292883378 53.31623217),19,Dublin 6W
58308,58308,53.31627244,-6.292522586,POINT (-6.292522586 53.31627244),19,Dublin 6W
58309,58309,53.31629431,-6.292655146,POINT (-6.292655146 53.31629431),19,Dublin 6W
58310,58310,53.31630096,-6.292521447,POINT (-6.292521447 53.31630096),19,Dublin 6W
58311,58311,53.31632539,-6.292495366,POINT (-6.292495366 53.31632539),19,Dublin 6W
58312,58312,53.31635386,-6.2928299,POINT (-6.2928299 53.31635386),19,Dublin 6W
58313,58313,53.3163624,-6.292612423,POINT (-6.292612423 53.3163624),19,Dublin 6W
58314,58314,53.31639949,-6.293291112,POINT (-6.293291112 53.31639949),19,Dublin 6W
58315,58315,53.31660792,-6.292779987,POINT (-6.292779987 53.31660792),19,Dublin 6W
58316,58316,53.31661361,-6.292525075,POINT (-6.292525075 53.31661361),19,Dublin 6W
58317,58317,53.31668122,-6.292483482,POINT (-6.292483482 53.31668122),19,Dublin 6W
58318,58318,53.31671467,-6.29300816,POINT (-6.29300816 53.31671467),19,Dublin 6W
58319,58319,53.31672748,-6.292712248,POINT (-6.292712248 53.31672748),19,Dublin 6W
58320,58320,53.31672961,-6.293065203,POINT (-6.293065203 53.31672961),19,Dublin 6W
58321,58321,53.31679152,-6.29244783,POINT (-6.29244783 53.31679152),19,Dublin 6W
58322,58322,53.3168022,-6.292566075,POINT (-6.292566075 53.3168022),19,Dublin 6W
58323,58323,53.3168465,-6.292521907,POINT (-6.292521907 53.3168465),19,Dublin 6W
58324,58324,53.31692524,-6.292440132,POINT (-6.292440132 53.31692524),19,Dublin 6W
58325,58325,53.31704193,-6.292418794,POINT (-6.292418794 53.31704193),19,Dublin 6W
58326,58326,53.3172975,-6.292494771,POINT (-6.292494771 53.3172975),19,Dublin 6W
58327,58327,53.31729928,-6.29255387,POINT (-6.29255387 53.31729928),19,Dublin 6W
58328,58328,53.31736368,-6.292576771,POINT (-6.292576771 53.31736368),19,Dublin 6W
58329,58329,53.31740211,-6.292387815,POINT (-6.292387815 53.31740211),19,Dublin 6W
