id,POINT_Y,POINT_X
236657,53.40704043,-6.160138743
236658,53.40704961,-6.161228108
236659,53.4070511,-6.161280398
236660,53.40705405,-6.159076077
236661,53.40705464,-6.160074569
236662,53.40706097,-6.161358832
236663,53.40706239,-6.162582883
236664,53.40707801,-6.161427759
236665,53.40707808,-6.161487179
236666,53.40708085,-6.161294659
236667,53.40708518,-6.161558483
236668,53.407086,-6.158975063
236669,53.40709648,-6.1625401
236670,53.40709797,-6.161625033
236671,53.40709882,-6.161350276
236672,53.40710293,-6.160225496
236673,53.40710507,-6.16168683
236674,53.40710649,-6.16174625
236675,53.40710784,-6.161432513
236676,53.40710791,-6.1618128
236677,53.40712069,-6.16155373
236678,53.40712423,-6.160294423
236679,53.40712772,-6.162511579
236680,53.40712779,-6.161879351
236681,53.40712849,-6.160776913
236682,53.40712921,-6.161622657
236683,53.40713205,-6.161708221
236684,53.4071334,-6.161401615
236685,53.40714056,-6.160357408
236686,53.40714057,-6.161774772
236687,53.40714057,-6.161503817
236688,53.40715478,-6.161660685
236689,53.40715478,-6.161570367
236690,53.4071562,-6.161945901
236691,53.40715762,-6.16146151
236692,53.40715832,-6.160426335
236693,53.40715897,-6.161275644
236694,53.40716188,-6.161729613
236695,53.40716234,-6.158538326
236696,53.40716756,-6.161874597
236697,53.40716898,-6.161617903
236698,53.40717459,-6.161194833
236699,53.40717607,-6.160492886
236700,53.40718027,-6.162483057
236701,53.40718034,-6.16180567
236702,53.40718246,-6.160762652
236703,53.40718595,-6.161332687
236704,53.40719021,-6.162423637
236705,53.40719163,-6.161525208
236706,53.4071943,-6.15857992
236707,53.40719737,-6.160559436
236708,53.40719739,-6.161660685
236709,53.40719873,-6.161268514
236710,53.40720489,-6.163490364
236711,53.40720726,-6.161392107
236712,53.40720726,-6.161128283
236713,53.4072085,-6.15905528
236714,53.40721027,-6.158951295
236715,53.40721205,-6.158529413
236716,53.40721294,-6.161579874
236717,53.40721442,-6.160620044
236718,53.4072172,-6.162359464
236719,53.40721738,-6.158618543
236720,53.40721943,-6.163585253
236721,53.40722057,-6.16365883
236722,53.40722572,-6.161439643
236723,53.40722714,-6.162454536
236724,53.40722856,-6.162197842
236725,53.40722856,-6.161368339
236726,53.40722856,-6.161056979
236727,53.40723288,-6.160687783
236728,53.40723573,-6.162870475
236729,53.4072369,-6.158401661
236730,53.4072385,-6.160997559
236731,53.40723992,-6.161297035
236732,53.40724401,-6.158594775
236733,53.40724418,-6.161213848
236734,53.4072456,-6.162304798
236735,53.40724578,-6.158651224
236736,53.40724933,-6.158532384
236737,53.40724992,-6.160755522
236738,53.40725128,-6.161147297
236739,53.40725288,-6.159046367
236740,53.40725696,-6.161073617
236741,53.40725981,-6.160997559
236742,53.40726123,-6.160919125
236743,53.40726549,-6.162404623
236744,53.40726549,-6.162164566
236745,53.40727692,-6.162858591
236746,53.40728306,-6.158336299
236747,53.40728395,-6.161853206
236748,53.40728537,-6.162271522
236749,53.40728821,-6.161941148
236750,53.40728821,-6.161651178
236751,53.40729389,-6.161591758
236752,53.40729531,-6.161541846
236753,53.40730099,-6.161487179
236754,53.40730259,-6.158416516
236755,53.40730525,-6.161432513
236756,53.40730749,-6.164148242
236757,53.40730809,-6.162383232
236758,53.40730809,-6.16137547
236759,53.40730951,-6.162121784
236760,53.40730951,-6.16132318
236761,53.40730959,-6.162841954
236762,53.40731147,-6.158820571
236763,53.40731378,-6.161270891
236764,53.40731544,-6.164222399
236765,53.40731857,-6.158576949
236766,53.4073223,-6.162188334
236767,53.40732389,-6.15902557
236768,53.40732389,-6.158683905
236769,53.40733224,-6.162269146
236770,53.40733362,-6.164055072
236771,53.40733934,-6.161886481
236772,53.40734644,-6.162086132
236773,53.40734928,-6.162352333
236774,53.40734953,-6.164212891
236775,53.40735354,-6.162152682
236776,53.40735521,-6.164397331
236777,53.40735585,-6.15845811
236778,53.40736473,-6.15833927
236779,53.4073665,-6.158740354
236780,53.40736917,-6.162238247
236781,53.40737208,-6.162856214
236782,53.40737339,-6.164045565
236783,53.40737538,-6.158618543
236784,53.40737627,-6.161596512
236785,53.40737907,-6.164125425
236786,53.4073807,-6.159019628
236787,53.40738195,-6.160992805
236788,53.40738479,-6.162316681
236789,53.40738479,-6.16150144
236790,53.40738511,-6.159152372
236791,53.40738763,-6.161413499
236792,53.40738905,-6.161325557
236793,53.40738965,-6.159224627
236794,53.40739313,-6.158342241
236795,53.40739899,-6.161216224
236796,53.40740183,-6.161080747
236797,53.40740329,-6.159296881
236798,53.40740556,-6.15839869
236799,53.40740733,-6.158520501
236800,53.40740911,-6.158900788
236801,53.40740911,-6.158802745
236802,53.40741444,-6.158199633
236803,53.40741465,-6.15937484
236804,53.40741465,-6.159220824
236805,53.40741799,-6.158672021
236806,53.40742463,-6.162877606
236807,53.40742601,-6.159450898
236808,53.40743056,-6.15951935
236809,53.40743396,-6.158749267
236810,53.40743574,-6.15833927
236811,53.40743751,-6.158443255
236812,53.40743851,-6.159597309
236813,53.40744217,-6.162759798
236814,53.40744419,-6.159104836
236815,53.40744646,-6.15926836
236816,53.40744728,-6.160978545
236817,53.4074476,-6.15937484
236818,53.40744987,-6.159661957
236819,53.40745896,-6.159450898
236820,53.40746237,-6.159751325
236821,53.40746351,-6.159156175
236822,53.40746592,-6.158582891
236823,53.40746691,-6.159812171
236824,53.4074677,-6.15878789
236825,53.40746805,-6.159561181
236826,53.40747032,-6.159331107
236827,53.40747125,-6.158894846
236828,53.40747125,-6.158493762
236829,53.40747657,-6.159894884
236830,53.40747657,-6.15839869
236831,53.40748055,-6.159521251
236832,53.40748168,-6.15908392
236833,53.4074819,-6.158336299
236834,53.40748651,-6.162936978
236835,53.40749077,-6.159816449
236836,53.40749191,-6.159466109
236837,53.40749418,-6.15921512
236838,53.40749503,-6.159747522
236839,53.40750214,-6.15938815
236840,53.40750356,-6.159671465
236841,53.40750675,-6.158541297
236842,53.40750977,-6.16095953
236843,53.4075135,-6.159595407
236844,53.4075174,-6.158452168
236845,53.40751918,-6.15952648
236846,53.40751918,-6.159275966
236847,53.40752344,-6.15945993
236848,53.40752628,-6.158342241
236849,53.40752713,-6.159135259
236850,53.40752806,-6.158879991
236851,53.4075294,-6.159064906
236852,53.40753325,-6.162960832
236853,53.40753675,-6.161007066
236854,53.40754581,-6.158600717
236855,53.40754872,-6.159331107
236856,53.4075544,-6.159260754
236857,53.40756001,-6.15839869
236858,53.4075609,-6.1609524
236859,53.40756122,-6.159188499
236860,53.40756889,-6.158187749
236861,53.40756917,-6.15911054
236862,53.40757066,-6.158490791
236863,53.40757144,-6.15904399
236864,53.40757244,-6.158348183
236865,53.40757457,-6.160600764
236866,53.40757776,-6.158701731
236867,53.40758309,-6.160500967
236868,53.40759019,-6.158434342
236869,53.40759552,-6.158541297
236870,53.40759729,-6.160391634
236871,53.40759783,-6.161009443
236872,53.40760617,-6.158351154
236873,53.40760794,-6.159385061
236874,53.40761505,-6.159307815
236875,53.4076186,-6.158790861
236876,53.40762002,-6.160289432
236877,53.40762392,-6.159227598
236878,53.4076257,-6.159747522
236879,53.4076257,-6.158686876
236880,53.40762993,-6.162984524
236881,53.40763102,-6.159156294
236882,53.40763102,-6.158407603
236883,53.40763138,-6.160182476
236884,53.4076328,-6.159635813
236885,53.4076328,-6.15953361
236886,53.40763564,-6.160543749
236887,53.4076399,-6.159082019
236888,53.4076399,-6.158565065
236889,53.40764523,-6.159004773
236890,53.40764558,-6.160082651
236891,53.407647,-6.158351154
236892,53.40765045,-6.162746882
236893,53.40765055,-6.15848782
236894,53.40765552,-6.159980448
236895,53.40765606,-6.161026081
236896,53.40765765,-6.158900788
236897,53.40766404,-6.160377373
236898,53.40767186,-6.158799774
236899,53.40767257,-6.159873492
236900,53.40767594,-6.160935762
236901,53.40767683,-6.160486706
236902,53.40767885,-6.162872852
236903,53.40767896,-6.15869876
236904,53.40768393,-6.160664966
236905,53.40768961,-6.160265664
236906,53.40768961,-6.15977842
236907,53.40769138,-6.158582891
236908,53.40769298,-6.161755757
236909,53.40769671,-6.159445669
236910,53.40769849,-6.158493762
236911,53.40769955,-6.160175346
236912,53.40770157,-6.162685085
236913,53.40770381,-6.159892507
236914,53.40770559,-6.159310786
236915,53.40771269,-6.158377893
236916,53.40771429,-6.161033211
236917,53.40771624,-6.158270937
236918,53.40771719,-6.162473336
236919,53.40771997,-6.161765265
236920,53.40772139,-6.160923878
236921,53.40772653,-6.1600161
236922,53.40772938,-6.159635813
236923,53.40773447,-6.157808228
236924,53.40773506,-6.16043917
236925,53.4077366,-6.162962018
236926,53.40774358,-6.160600764
236927,53.407745,-6.160672096
236928,53.40774642,-6.160132563
236929,53.40775263,-6.161767641
236930,53.40776195,-6.162909188
236931,53.4077663,-6.160256157
236932,53.4077782,-6.161045095
236933,53.4077782,-6.160916748
236934,53.40778104,-6.162628042
236935,53.40778476,-6.159483698
236936,53.40778672,-6.162368971
236937,53.40779045,-6.16055801
236938,53.40779258,-6.159135497
236939,53.40779435,-6.158496733
236940,53.40779524,-6.161777149
236941,53.40779755,-6.160394011
236942,53.40780323,-6.159301873
236943,53.407805,-6.158900788
236944,53.40780749,-6.160707748
236945,53.40780855,-6.158716586
236946,53.40781601,-6.159747522
236947,53.40783074,-6.162380855
236948,53.40783359,-6.161822308
236949,53.40783589,-6.160039868
236950,53.40784069,-6.161047472
236951,53.40784584,-6.160287055
236952,53.40784637,-6.16259952
236953,53.40785649,-6.159370206
236954,53.40786004,-6.160722009
236955,53.40786146,-6.160626937
236956,53.40786288,-6.160515228
236957,53.4078649,-6.162794418
236958,53.40787193,-6.161774772
236959,53.40787424,-6.159543118
236960,53.40787654,-6.162938078
236961,53.4078785,-6.160232389
236962,53.40787903,-6.161850829
236963,53.40787992,-6.15970474
236964,53.40788844,-6.16037975
236965,53.40789466,-6.162376101
236966,53.40789554,-6.15983784
236967,53.4078975,-6.161047472
236968,53.40790325,-6.162875229
236969,53.40790548,-6.159959057
236970,53.40791401,-6.160066013
236971,53.40791454,-6.160871589
236972,53.40791596,-6.161779525
236973,53.4079188,-6.162559115
236974,53.40792253,-6.160771922
236975,53.40792253,-6.160712502
236976,53.40792684,-6.165896791
236977,53.40792963,-6.160653082
236978,53.40793105,-6.160156331
236979,53.40793158,-6.161888858
236980,53.40793247,-6.160600764
236981,53.40793531,-6.16055801
236982,53.40793726,-6.160928632
236983,53.40793957,-6.160500967
236984,53.40794099,-6.160451054
236985,53.40794436,-6.16132318
236986,53.40794525,-6.160341721
236987,53.40794667,-6.160396388
236988,53.40794951,-6.160294185
236989,53.40795077,-6.163125912
236990,53.40795519,-6.16024665
236991,53.40795715,-6.162364217
236992,53.40795864,-6.162834823
236993,53.40796567,-6.161677323
236994,53.40796993,-6.16155373
236995,53.40797419,-6.161118776
236996,53.40797845,-6.162459289
236997,53.40798555,-6.160881096
236998,53.40798704,-6.162692215
236999,53.40798734,-6.165648653
237000,53.40798981,-6.161810424
237001,53.40798981,-6.161408745
237002,53.40798981,-6.160950023
237003,53.40799265,-6.161016573
237004,53.40799549,-6.161237616
237005,53.40799975,-6.161083124
237006,53.40801416,-6.165516267
237007,53.40801822,-6.162590013
237008,53.40802928,-6.162432024
237009,53.40803391,-6.162879982
237010,53.40803762,-6.165811226
237011,53.40803959,-6.162675578
237012,53.4080437,-6.163137826
237013,53.40805947,-6.162796795
237014,53.40808479,-6.15694409
237015,53.40808776,-6.163141898
237016,53.40809331,-6.157118784
237017,53.40809544,-6.157204349
237018,53.40813001,-6.165348107
237019,53.40814811,-6.164607072
237020,53.40814988,-6.163670931
237021,53.40815014,-6.163502174
237022,53.40815209,-6.163814112
237023,53.40815302,-6.164431747
237024,53.40815986,-6.164133758
237025,53.40816126,-6.163977687
237026,53.40816145,-6.164299252
237027,53.40816481,-6.165198558
237028,53.40819037,-6.165066918
237029,53.40820531,-6.164924591
237030,53.40822266,-6.164753506
237031,53.40823269,-6.164601839
237032,53.40823419,-6.164452131
237033,53.40823612,-6.163587619
237034,53.40823849,-6.163741936
237035,53.40824441,-6.164126933
237036,53.40824503,-6.164290877
237037,53.40824764,-6.16390392
237038,53.40833351,-6.158331564
237039,53.40839144,-6.158695211
237040,53.40843038,-6.158984062
237041,53.40846823,-6.163465327
237042,53.40848564,-6.159252308
237043,53.40853543,-6.159628249
237044,53.40856662,-6.159800029
237045,53.40861077,-6.160118506
237046,53.40863736,-6.160378043
237047,53.40866449,-6.160518159
237048,53.40873841,-6.160916941
237049,53.40874946,-6.165607999
237050,53.40876138,-6.161250264
237051,53.40876932,-6.164572915
237052,53.40879281,-6.161437955
237053,53.4088395,-6.161690657
237054,53.40887157,-6.16588966
237055,53.40887725,-6.165642474
237056,53.40889146,-6.165832617
237057,53.40889179,-6.162074456
237058,53.40894542,-6.165381026
237059,53.40895678,-6.165594938
237060,53.40895678,-6.164891406
237061,53.40899087,-6.164962709
237062,53.40899655,-6.165309722
237063,53.40900223,-6.165728038
237064,53.40900876,-6.165901069
237065,53.40901557,-6.162753789
237066,53.40902357,-6.163428046
237067,53.40905336,-6.165661488
237068,53.40905705,-6.165841649
237069,53.40906756,-6.16545233
237070,53.40909114,-6.165594462
237071,53.40909138,-6.163198267
237072,53.40909824,-6.165844026
237073,53.40916042,-6.163821738
237074,53.40918203,-6.165808374
237075,53.4092067,-6.16412461
237076,53.40922179,-6.165770345
237077,53.40927008,-6.165917707
237078,53.40927292,-6.165791736
237079,53.40936239,-6.165798867
237080,53.39316245,-6.166672341
237081,53.39341955,-6.167039526
237082,53.39350657,-6.167093004
237083,53.39388694,-6.167612358
237084,53.39399153,-6.167732274
237085,53.39442919,-6.16826542
237086,53.39449628,-6.168337136
237087,53.39518695,-6.169108376
237088,53.39520521,-6.169136238
237089,53.39522639,-6.169160195
237090,53.39528457,-6.169232297
237091,53.39536392,-6.169328358
237092,53.395425,-6.169423365
237093,53.39637236,-6.170608159
237094,53.39768784,-6.172129309
237095,53.39780717,-6.172300439
237096,53.39785973,-6.1723761
237097,53.39793644,-6.172499694
237098,53.39814188,-6.172653366
237099,53.39814188,-6.172653366
237100,53.39883271,-6.173559236
237101,53.39883614,-6.17349763
237102,53.39968374,-6.174555459
237103,53.39999012,-6.174964782
237104,53.40088774,-6.176041876
237105,53.40090435,-6.176008536
237106,53.40181401,-6.177129299
237107,53.40192564,-6.177275739
237108,53.40274422,-6.178238488
237109,53.40277758,-6.178248482
237110,53.4032236,-6.178814862
237111,53.40333068,-6.178899755
237112,53.40337658,-6.178999096
237113,53.39165169,-6.171961455
237114,53.39170875,-6.172058786
237115,53.39171622,-6.171838504
237116,53.39173859,-6.171882898
237117,53.39174032,-6.171626051
237118,53.39188771,-6.171706432
237119,53.39191223,-6.171393125
237120,53.39196421,-6.171479562
237121,53.39198001,-6.171028857
237122,53.39199037,-6.172167961
237123,53.39203157,-6.171965933
237124,53.39204152,-6.17106275
237125,53.39205146,-6.171754398
237126,53.39212681,-6.172359472
237127,53.3921467,-6.170630193
237128,53.39215736,-6.170833409
237129,53.39218478,-6.172207357
237130,53.39225525,-6.172228272
237131,53.39228216,-6.170387423
237132,53.39232572,-6.172260597
237133,53.39249146,-6.171396637
237134,53.39249466,-6.170720728
237135,53.39249927,-6.172419937
237136,53.39250338,-6.170670465
237137,53.39251838,-6.170145985
237138,53.39252991,-6.172479678
237139,53.39253165,-6.170304154
237140,53.3925338,-6.172549984
237141,53.39253888,-6.171925697
237142,53.39254767,-6.170552914
237143,53.39255076,-6.171727899
237144,53.39255941,-6.17034605
237145,53.39256048,-6.171654916
237146,53.3925681,-6.169680663
237147,53.39257615,-6.17090772
237148,53.39258028,-6.171000518
237149,53.3925815,-6.170726075
237150,53.39258368,-6.170603526
237151,53.39259997,-6.170162894
237152,53.39260522,-6.170947291
237153,53.39260661,-6.170507299
237154,53.39261008,-6.17082236
237155,53.39261547,-6.170731421
237156,53.39261941,-6.171591944
237157,53.3926311,-6.170601492
237158,53.39263388,-6.170871229
237159,53.39263916,-6.170685051
237160,53.3926505,-6.169440606
237161,53.39265333,-6.170813702
237162,53.39267908,-6.172119593
237163,53.39268139,-6.172026171
237164,53.3926873,-6.170288406
237165,53.39270012,-6.169444725
237166,53.3927073,-6.171593744
237167,53.39270804,-6.16951922
237168,53.39274153,-6.172006408
237169,53.39274305,-6.16932723
237170,53.39274427,-6.169435853
237171,53.3927445,-6.17204507
237172,53.3927447,-6.169263218
237173,53.39274472,-6.1719824
237174,53.39275343,-6.170358136
237175,53.39275367,-6.171613336
237176,53.39275918,-6.169216774
237177,53.39278019,-6.170199539
237178,53.39279169,-6.169476164
237179,53.39279824,-6.169243941
237180,53.39279902,-6.170109216
237181,53.39280038,-6.172685589
237182,53.39280612,-6.170145712
237183,53.39280763,-6.172763706
237184,53.39282716,-6.17277559
237185,53.39282749,-6.169174057
237186,53.39282941,-6.171238782
237187,53.39283006,-6.171320312
237188,53.3928311,-6.169099307
237189,53.39283278,-6.169334522
237190,53.39283768,-6.172403512
237191,53.39284053,-6.169520815
237192,53.39284372,-6.16944536
237193,53.39284376,-6.172450992
237194,53.3928447,-6.172473828
237195,53.39285916,-6.172408559
237196,53.3928607,-6.172431369
237197,53.39286091,-6.172802329
237198,53.39286457,-6.171438185
237199,53.3928683,-6.169139624
237200,53.39286936,-6.172686612
237201,53.39287422,-6.169585013
237202,53.39287689,-6.172855807
237203,53.39287695,-6.172405807
237204,53.39288053,-6.171587687
237205,53.39288386,-6.172701905
237206,53.39288673,-6.172772399
237207,53.39289118,-6.171429087
237208,53.39289187,-6.169650894
237209,53.39290162,-6.169394861
237210,53.39290313,-6.169609632
237211,53.3929059,-6.172040738
237212,53.39291564,-6.172116028
237213,53.39293005,-6.171986989
237214,53.39293056,-6.171439829
237215,53.39293654,-6.169384411
237216,53.39293825,-6.171707152
237217,53.39294076,-6.171987524
237218,53.3929426,-6.172867691
237219,53.39294286,-6.171309508
237220,53.39294513,-6.171376447
237221,53.39295177,-6.169486202
237222,53.39296664,-6.170223367
237223,53.39296728,-6.171622758
237224,53.39297124,-6.169515205
237225,53.39297279,-6.17286472
237226,53.39297476,-6.170675169
237227,53.39298877,-6.172760735
237228,53.39299647,-6.169415655
237229,53.39300208,-6.171255249
237230,53.39300494,-6.171286954
237231,53.39300581,-6.171223659
237232,53.39300668,-6.171516635
237233,53.39300681,-6.171331631
237234,53.39301198,-6.169496548
237235,53.39301225,-6.171647685
237236,53.39301666,-6.169801495
237237,53.39301789,-6.169571885
237238,53.39301861,-6.170161461
237239,53.39301923,-6.169620563
237240,53.39302022,-6.169530011
237241,53.39302071,-6.172844438
237242,53.39302295,-6.17242004
237243,53.39302507,-6.172675167
237244,53.39303492,-6.172735814
237245,53.39304021,-6.169408202
237246,53.39304635,-6.172675051
237247,53.39305448,-6.172751822
237248,53.39305636,-6.172823814
237249,53.39305726,-6.16937255
237250,53.39306246,-6.172787349
237251,53.39306468,-6.171227699
237252,53.39306874,-6.171182767
237253,53.3930699,-6.171374678
237254,53.39307083,-6.172056546
237255,53.39307592,-6.171961839
237256,53.39307715,-6.168623859
237257,53.3930776,-6.172433331
237258,53.39309081,-6.169015551
237259,53.39309392,-6.172084798
237260,53.39310096,-6.169095679
237261,53.3931058,-6.172030181
237262,53.39311,-6.172087092
237263,53.39311724,-6.169072104
237264,53.39311979,-6.169432045
237265,53.39312014,-6.17207333
237266,53.39312302,-6.169410025
237267,53.39312448,-6.171405956
237268,53.39312571,-6.171447677
237269,53.39312733,-6.171475457
237270,53.39312832,-6.169600763
237271,53.39313236,-6.171376775
237272,53.39313362,-6.169403602
237273,53.39313507,-6.169498028
237274,53.39313661,-6.169637208
237275,53.39313869,-6.171441153
237276,53.39314048,-6.169424195
237277,53.39314054,-6.171483842
237278,53.39314393,-6.169111103
237279,53.39314618,-6.171386128
237280,53.39314706,-6.169504476
237281,53.39314752,-6.171434807
237282,53.39314779,-6.169397026
237283,53.39314796,-6.16936917
237284,53.39315192,-6.16958881
237285,53.39315322,-6.169634507
237286,53.39315395,-6.169410687
237287,53.39315864,-6.171462179
237288,53.39316097,-6.168633367
237289,53.3931624,-6.168502643
237290,53.39316357,-6.16949581
237291,53.39316446,-6.16943709
237292,53.39316458,-6.169367462
237293,53.39316666,-6.168562063
237294,53.39316842,-6.16942399
237295,53.39317096,-6.169396032
237296,53.39317162,-6.169516352
237297,53.39317558,-6.172448311
