id,POINT_Y,POINT_X
270353,53.39005814,-6.307445926
270354,53.39007519,-6.307863054
270355,53.39014126,-6.307363926
270356,53.39018175,-6.307866619
270357,53.39028192,-6.307581403
270358,53.39029044,-6.307652707
270359,53.39037447,-6.307881054
270360,53.39044445,-6.308043152
270361,53.39047677,-6.308113981
270362,53.39050518,-6.307766968
270363,53.39054406,-6.307542186
270364,53.39058759,-6.307695664
270365,53.39067,-6.30786204
270366,53.39068989,-6.30767665
270367,53.39071054,-6.307774017
270368,53.39079219,-6.307871547
270369,53.38731042,-6.304698891
270370,53.38742842,-6.304796688
270371,53.38754351,-6.304900079
270372,53.38761811,-6.304949992
270373,53.38771615,-6.305049817
270374,53.38805898,-6.305355533
270375,53.38865788,-6.305865356
270376,53.38870051,-6.305822573
270377,53.38873035,-6.305940225
270378,53.38875379,-6.305879616
270379,53.38907562,-6.306079267
270380,53.38920989,-6.306196325
270381,53.38923476,-6.306246832
270382,53.38926215,-6.306277539
270383,53.38927808,-6.30631072
270384,53.38929477,-6.306397574
270385,53.38936604,-6.306476294
270386,53.38989403,-6.306715061
270387,53.39071499,-6.307644976
270388,53.390825,-6.307711793
270389,53.39094563,-6.307762215
270390,53.3910593,-6.307776475
270391,53.39114739,-6.307781229
270392,53.39214102,-6.165656705
270393,53.38399056,-6.180035429
270394,53.3842435,-6.179807256
270395,53.38430674,-6.17960404
270396,53.38434297,-6.179628996
270397,53.38455529,-6.178826668
270398,53.38456382,-6.179158232
270399,53.38456595,-6.179283013
270400,53.38458727,-6.178698321
270401,53.38460858,-6.178926494
270402,53.38462564,-6.17884806
270403,53.38470663,-6.178983537
270404,53.38472582,-6.178502236
270405,53.38474074,-6.178434497
270406,53.38475353,-6.178912233
270407,53.38475566,-6.178331106
270408,53.38477271,-6.178794582
270409,53.38481534,-6.178634148
270410,53.38483026,-6.178830234
270411,53.38483452,-6.178455888
270412,53.38486223,-6.178302585
270413,53.38487929,-6.178063716
270414,53.38489207,-6.178373889
270415,53.38490486,-6.178192064
270416,53.38501997,-6.177885457
270417,53.3850626,-6.177796327
270418,53.38508814,-6.178013429
270419,53.38510165,-6.177726569
270420,53.38514411,-6.177941031
270421,53.38515282,-6.178137953
270422,53.38520327,-6.177978152
270423,53.38525228,-6.178047787
270424,53.38534274,-6.177767074
270425,53.3853674,-6.177614502
270426,53.38542279,-6.177652278
270427,53.38547443,-6.17754506
270428,53.38552353,-6.177396581
270429,53.38552625,-6.177574668
270430,53.38559973,-6.17739346
270431,53.38564965,-6.177308456
270432,53.381044,-6.181145205
270433,53.38109801,-6.181035873
270434,53.38114917,-6.18116422
270435,53.38116622,-6.181430421
270436,53.38119464,-6.181330595
270437,53.38130833,-6.180665092
270438,53.38135949,-6.180812454
270439,53.38137939,-6.180531992
270440,53.38156662,-6.181233581
270441,53.38168635,-6.181078655
270442,53.38187368,-6.180627859
270443,53.38190288,-6.180407962
270444,53.38190643,-6.180354484
270445,53.38192419,-6.180283181
270446,53.38192775,-6.180511947
270447,53.38193307,-6.180137602
270448,53.38198992,-6.180354484
270449,53.38202012,-6.179965284
270450,53.3820592,-6.180179196
270451,53.38208229,-6.17989398
270452,53.38209472,-6.180063327
270453,53.38171379,-6.181215376
270454,53.38184267,-6.18104538
270455,53.38185973,-6.18128306
270456,53.38189847,-6.180895248
270457,53.38193757,-6.180766277
270458,53.38195439,-6.180651584
270459,53.38199702,-6.180574338
270460,53.38202722,-6.180479266
270461,53.38210183,-6.180333687
270462,53.38215867,-6.180268326
270463,53.38233276,-6.180407962
270464,53.38235052,-6.180235645
270465,53.38243579,-6.18078825
270466,53.38245355,-6.180437672
270467,53.38245677,-6.179861656
270468,53.38256191,-6.180107892
270469,53.38256546,-6.18087738
270470,53.38259388,-6.180256442
270471,53.38261165,-6.180862525
270472,53.3826432,-6.17967522
270473,53.38264717,-6.180752598
270474,53.38266671,-6.180859554
270475,53.3826718,-6.179371371
270476,53.3826756,-6.181014046
270477,53.38269741,-6.179599236
270478,53.38270046,-6.180722888
270479,53.38272,-6.180098979
270480,53.38272178,-6.180809047
270481,53.38273954,-6.180277239
270482,53.38274487,-6.180413904
270483,53.38277152,-6.180856583
270484,53.38277152,-6.180538686
270485,53.38279816,-6.180654555
270486,53.38285856,-6.181011075
270487,53.38287277,-6.180803105
270488,53.38289764,-6.180901148
270489,53.38293494,-6.181135857
270490,53.38295271,-6.181019988
270491,53.38319024,-6.179033054
270492,53.38337666,-6.179926096
270493,53.38341787,-6.180734207
270494,53.38341939,-6.178863707
270495,53.3834534,-6.179930849
270496,53.3834574,-6.179845238
270497,53.38346903,-6.180659338
270498,53.38348866,-6.178994431
270499,53.38353937,-6.180858989
270500,53.38354373,-6.179208342
270501,53.38354551,-6.179056822
270502,53.38355856,-6.180755598
270503,53.38363743,-6.180723511
270504,53.38363788,-6.179024141
270505,53.38364382,-6.18043473
270506,53.38364595,-6.180595164
270507,53.38368566,-6.179998581
270508,53.38369214,-6.179621866
270509,53.38371772,-6.179907081
270510,53.38374978,-6.179104358
270511,53.38378664,-6.179732387
270512,53.38396294,-6.179030083
270513,53.38398781,-6.179092474
270514,53.38401258,-6.179760908
270515,53.38419563,-6.178444796
270516,53.38426846,-6.178251682
270517,53.38453611,-6.178705452
270518,53.38457448,-6.17856707
270519,53.38457874,-6.178056586
270520,53.38462564,-6.178452323
270521,53.384664,-6.17804589
270522,53.38468105,-6.178302585
270523,53.38475139,-6.17794963
270524,53.38475992,-6.178142151
270525,53.3848196,-6.177995978
270526,53.38491765,-6.177906848
270527,53.38011258,-6.181316335
270528,53.38041645,-6.181007985
270529,53.38044144,-6.181149959
270530,53.38048976,-6.181278306
270531,53.38050196,-6.181438053
270532,53.38058639,-6.181273552
270533,53.38066314,-6.181050133
270534,53.38066423,-6.180850452
270535,53.38077923,-6.181374531
270536,53.38093031,-6.180997844
270537,53.38093315,-6.180831468
270538,53.38096442,-6.180579528
270539,53.38097863,-6.181073901
270540,53.38101274,-6.180831468
270541,53.38108948,-6.180936047
270542,53.38125433,-6.180389384
270543,53.3800833,-6.18219575
270544,53.38061655,-6.182403627
270545,53.38116622,-6.182438183
270546,53.38116906,-6.18231459
270547,53.38118612,-6.182518994
270548,53.38123443,-6.182547516
270549,53.38125149,-6.18238114
270550,53.38176227,-6.182680967
270551,53.3818711,-6.182709138
270552,53.38193192,-6.18247637
270553,53.38206124,-6.182599964
270554,53.38237672,-6.182683152
270555,53.38247478,-6.182737818
270556,53.38256416,-6.182738173
270557,53.38256583,-6.182808702
270558,53.38259271,-6.182738945
270559,53.3803988,-6.182671109
270560,53.38059442,-6.182511957
270561,53.38214963,-6.182846992
270562,53.38229998,-6.182835267
270563,53.38244494,-6.182849527
270564,53.38011258,-6.182466705
270565,53.37993828,-6.182683084
270566,53.37989571,-6.183151222
270567,53.38078536,-6.183488727
270568,53.38095954,-6.18364417
270569,53.38123159,-6.183688378
270570,53.37996108,-6.183284323
270571,53.37982181,-6.183469713
270572,53.37979348,-6.183708343
270573,53.37968902,-6.184667381
270574,53.38002371,-6.184884858
270575,53.38004294,-6.184559857
270576,53.38004929,-6.18465312
270577,53.38005833,-6.184789882
270578,53.38022951,-6.184786577
270579,53.38027526,-6.184539034
270580,53.380352,-6.184631729
270581,53.38070587,-6.184617468
270582,53.38078687,-6.184492687
270583,53.37978495,-6.186289545
270584,53.37983611,-6.18601859
270585,53.37999905,-6.186214497
270586,53.37978708,-6.1859152
270587,53.38005864,-6.185748382
270588,53.37987395,-6.185644873
270589,53.38009888,-6.185579627
270590,53.37961015,-6.18500964
270591,53.37979403,-6.184924419
270592,53.37352443,-6.196411937
270593,53.37352575,-6.196010674
270594,53.37353854,-6.197151537
270595,53.37354707,-6.197026755
270596,53.3736153,-6.196474149
270597,53.37363022,-6.197055276
270598,53.37363235,-6.196110499
270599,53.37368139,-6.196962581
270600,53.37370058,-6.196431367
270601,53.37371977,-6.196260238
270602,53.37375388,-6.19612476
270603,53.37375979,-6.196328424
270604,53.37379546,-6.196031471
270605,53.3738612,-6.196197847
270606,53.3738914,-6.196138427
270607,53.37391983,-6.196150311
270608,53.3739216,-6.196212702
270609,53.37399978,-6.196230528
270610,53.37400511,-6.196364223
270611,53.37400866,-6.196141398
270612,53.3741508,-6.195841327
270613,53.37417923,-6.19564227
270614,53.37535742,-6.195846454
270615,53.3754763,-6.195278313
270616,53.37496024,-6.196321709
270617,53.3742805,-6.195128288
270618,53.37520198,-6.195641676
270619,53.37518492,-6.195850834
270620,53.39328306,-6.26774484
270621,53.39339901,-6.26754121
270622,53.39340935,-6.26724384
270623,53.39307392,-6.267561563
270624,53.39312501,-6.267708293
270625,53.39314211,-6.267694188
270626,53.39316809,-6.267694449
270627,53.39156585,-6.164442463
270628,53.3915756,-6.164371746
270629,53.39163812,-6.163823798
270630,53.39172149,-6.164426694
270631,53.39173181,-6.163263518
270632,53.39175247,-6.163307981
270633,53.39175438,-6.164450222
270634,53.39175709,-6.164273229
270635,53.39176244,-6.16436452
270636,53.39176599,-6.163699017
270637,53.39178447,-6.164467069
270638,53.39178581,-6.163249257
270639,53.39182512,-6.163393172
270640,53.39183399,-6.164426387
270641,53.39184236,-6.163505902
270642,53.3918449,-6.164342015
270643,53.39185443,-6.162726312
270644,53.39186367,-6.163666336
270645,53.39192306,-6.163871513
270646,53.3919379,-6.162770877
270647,53.39199118,-6.162637182
270648,53.39204091,-6.16304718
270649,53.39206258,-6.163502931
270650,53.39207362,-6.163692995
270651,53.39208839,-6.163930675
270652,53.39211113,-6.164139833
270653,53.39229839,-6.162293537
270654,53.39230479,-6.162097451
270655,53.39233462,-6.162749882
270656,53.39233544,-6.162182931
270657,53.39235167,-6.162942403
270658,53.39237085,-6.162628666
270659,53.39239643,-6.16353774
270660,53.39240892,-6.163675882
270661,53.39240921,-6.163213358
270662,53.39241561,-6.161612585
270663,53.3924497,-6.161819366
270664,53.39246575,-6.164404133
270665,53.39251151,-6.162168755
270666,53.39253849,-6.164326174
270667,53.39261806,-6.162760578
270668,53.39262692,-6.164526538
270669,53.39262905,-6.164701233
270670,53.39263937,-6.162921012
270671,53.3926869,-6.161007677
270672,53.39270331,-6.163288227
270673,53.39271881,-6.161250275
270674,53.39272404,-6.161843933
270675,53.39273527,-6.163470052
270676,53.3927441,-6.16134785
270677,53.39275212,-6.160887899
270678,53.39277085,-6.160778834
270679,53.3927918,-6.161974387
270680,53.39279217,-6.160957093
270681,53.39280627,-6.162296812
270682,53.39281514,-6.1618222
270683,53.39283238,-6.161953541
270684,53.39285363,-6.162283632
270685,53.39285965,-6.162179933
270686,53.39287741,-6.16073724
270687,53.39287787,-6.161695369
270688,53.39290583,-6.160897673
270689,53.39291642,-6.163905006
270690,53.39292494,-6.163669703
270691,53.39297106,-6.162434527
270692,53.39298666,-6.160606313
270693,53.39299107,-6.160986803
270694,53.39299952,-6.163382998
270695,53.39300097,-6.163592799
270696,53.39300994,-6.16248855
270697,53.39302174,-6.16359091
270698,53.39302257,-6.160255264
270699,53.39302753,-6.163541924
270700,53.39304054,-6.163498596
270701,53.39304725,-6.163586828
270702,53.39305153,-6.160741965
270703,53.39305667,-6.160388365
270704,53.39306047,-6.161453525
270705,53.3930662,-6.163891358
270706,53.39306986,-6.163651877
270707,53.39307812,-6.163468134
270708,53.39307832,-6.1632881
270709,53.39308081,-6.161075888
270710,53.39308451,-6.160852934
270711,53.39308508,-6.160217236
270712,53.39309208,-6.163371055
270713,53.39309252,-6.161834116
270714,53.39309417,-6.163429647
270715,53.39309598,-6.163856259
270716,53.3930966,-6.163161991
270717,53.39309791,-6.161673269
270718,53.39310793,-6.162141743
270719,53.39311035,-6.163812311
270720,53.39311314,-6.163425846
270721,53.39311551,-6.163270584
270722,53.39311697,-6.16352017
270723,53.39312199,-6.160422439
270724,53.39312202,-6.160264772
270725,53.39313339,-6.161457924
270726,53.39313846,-6.163332257
270727,53.39314232,-6.163662572
270728,53.39314475,-6.162018848
270729,53.39314493,-6.16336679
270730,53.39315896,-6.161605285
270731,53.39319874,-6.161814443
270732,53.39321051,-6.160456417
270733,53.3932119,-6.162853826
270734,53.39322317,-6.161962277
270735,53.39322485,-6.160384186
270736,53.39323182,-6.163648312
270737,53.39323234,-6.160252573
270738,53.39323572,-6.160318072
270739,53.39324136,-6.162170963
270740,53.39326166,-6.162578753
270741,53.39326865,-6.162077129
270742,53.39327018,-6.162268581
270743,53.39329725,-6.15968085
270744,53.3932976,-6.16024379
270745,53.39330002,-6.162436145
270746,53.39330599,-6.16295492
270747,53.39330766,-6.160749817
270748,53.39330853,-6.160181652
270749,53.39331067,-6.162304233
270750,53.39332985,-6.162632231
270751,53.39333596,-6.16212396
270752,53.39333897,-6.159579588
270753,53.39334264,-6.163156315
270754,53.39335969,-6.162835447
270755,53.39336182,-6.163341705
270756,53.39338093,-6.160334884
270757,53.3934139,-6.160313569
270758,53.39341729,-6.159489421
270759,53.39342149,-6.162970924
270760,53.39342362,-6.163170575
270761,53.39343524,-6.162826262
270762,53.39343657,-6.16039614
270763,53.39345618,-6.15954668
270764,53.39350992,-6.159450959
270765,53.39351302,-6.161807996
270766,53.39352872,-6.159547528
270767,53.39221318,-6.161852839
270768,53.39252609,-6.160942999
270769,53.39255064,-6.160814486
270770,53.39260857,-6.16092512
270771,53.39280088,-6.160093945
270772,53.39287357,-6.160181518
270773,53.3928956,-6.16006758
270774,53.39289911,-6.160110395
270775,53.39290838,-6.160156146
270776,53.39292536,-6.160147456
270777,53.39300214,-6.160129821
270778,53.39308697,-6.159632029
270779,53.39316031,-6.158974612
270780,53.39317601,-6.159580254
270781,53.39318169,-6.159428139
270782,53.39326978,-6.159399617
270783,53.39345991,-6.158146531
270784,53.39348832,-6.158301022
270785,53.39348927,-6.158854798
270786,53.39348927,-6.158854798
270787,53.39459388,-6.161253519
270788,53.3946365,-6.161163201
270789,53.39524325,-6.159995935
270790,53.39526403,-6.160032836
270791,53.39529221,-6.159795354
270792,53.39530499,-6.159898745
270793,53.39539449,-6.159777528
270794,53.39542859,-6.159706224
270795,53.39545203,-6.159556486
270796,53.39570135,-6.158929012
270797,53.39572479,-6.158786404
270798,53.39579512,-6.158711535
270799,53.39583304,-6.158624181
270800,53.39584839,-6.158526144
270801,53.3959758,-6.158433687
270802,53.39619697,-6.157796801
270803,53.3962252,-6.157869586
270804,53.39625339,-6.157960704
270805,53.39627328,-6.158089051
270806,53.39644091,-6.157347491
270807,53.39644659,-6.15745207
270808,53.39650058,-6.157318969
270809,53.39656422,-6.157416249
270810,53.39657133,-6.157267699
270811,53.39660945,-6.15734211
270812,53.39664434,-6.157383573
270813,53.39667787,-6.157226106
270814,53.39670339,-6.157419218
270815,53.39674656,-6.157350509
270816,53.396756,-6.15717857
270817,53.39684479,-6.157125092
270818,53.39691937,-6.157041904
270819,53.397342,-6.156299155
270820,53.39745494,-6.155305653
270821,53.39749377,-6.155379712
270822,53.39762257,-6.154787511
270823,53.39777599,-6.154644904
270824,53.39781293,-6.154435745
270825,53.39781861,-6.154554585
270826,53.3978555,-6.155347166
270827,53.39789816,-6.154554585
270828,53.397901,-6.155229596
270829,53.39832149,-6.154202819
270830,53.39832149,-6.154126762
270831,53.39832717,-6.154022183
270832,53.39835471,-6.153489293
270833,53.39836256,-6.154311902
270834,53.39853119,-6.153052121
270835,53.39859707,-6.152833784
270836,53.39861128,-6.153446998
270837,53.39862264,-6.153822532
270838,53.39862264,-6.153641895
270839,53.39868515,-6.152748219
270840,53.39869083,-6.152943117
270841,53.39869367,-6.153171289
270842,53.39869651,-6.153389955
270843,53.39869656,-6.152574044
270844,53.39871122,-6.152606999
270845,53.3987164,-6.153798764
270846,53.39889679,-6.152652576
270847,53.39890517,-6.152454588
270848,53.39893336,-6.152434532
270849,53.3989471,-6.152356048
270850,53.39895562,-6.153359056
270851,53.39898792,-6.152763223
270852,53.39902381,-6.152189672
270853,53.39914504,-6.152589297
270854,53.39915133,-6.152409464
270855,53.39915579,-6.151653254
270856,53.39916113,-6.151724035
270857,53.39916993,-6.152750855
270858,53.39917852,-6.151677177
270859,53.39919427,-6.152574713
270860,53.3992014,-6.151696081
270861,53.39922836,-6.15275535
270862,53.39927663,-6.151716455
270863,53.39929747,-6.152736518
270864,53.39931275,-6.15171489
270865,53.39934311,-6.151648317
270866,53.39935124,-6.151238953
270867,53.39937157,-6.151704382
270868,53.39958623,-6.15160338
270869,53.3996385,-6.150805516
270870,53.39964046,-6.151776327
270871,53.39968387,-6.150817077
270872,53.39970733,-6.150796562
270873,53.39970921,-6.151219939
270874,53.39971117,-6.151820282
270875,53.3997566,-6.150830237
270876,53.39979876,-6.150788618
270877,53.39984771,-6.150279915
270878,53.39987063,-6.15074571
270879,53.39987114,-6.15046174
270880,53.39988606,-6.150964433
270881,53.39988819,-6.151231823
270882,53.39993196,-6.151481174
270883,53.39994547,-6.150818067
270884,53.39996526,-6.150866948
270885,53.4000068,-6.151322745
270886,53.4000132,-6.150844405
270887,53.40006078,-6.150935912
270888,53.40006078,-6.150415393
270889,53.40006827,-6.150685409
270890,53.40008165,-6.150704725
270891,53.4000849,-6.150837884
270892,53.40020354,-6.150468871
270893,53.40021297,-6.151045214
270894,53.40027812,-6.150451045
270895,53.40035234,-6.15000816
270896,53.40036335,-6.149934091
270897,53.40045497,-6.149902005
270898,53.40049971,-6.150308437
270899,53.40057429,-6.150422523
270900,53.40063821,-6.150332205
270901,53.39353829,-6.162225601
270902,53.3935451,-6.159645488
270903,53.39354969,-6.161255392
270904,53.39356996,-6.159638448
270905,53.39357665,-6.161924609
270906,53.39358406,-6.161247942
270907,53.39358983,-6.162889227
270908,53.3935976,-6.162853086
270909,53.39360081,-6.161949428
270910,53.39360454,-6.161264963
270911,53.39361542,-6.162742752
270912,53.39361619,-6.158877396
270913,53.39361765,-6.162842276
270914,53.39362329,-6.15897841
270915,53.39362684,-6.15909725
270916,53.39363133,-6.161769079
270917,53.39365056,-6.161937337
270918,53.39365337,-6.162185224
270919,53.39365337,-6.162085398
270920,53.39365621,-6.159651558
270921,53.39367042,-6.160212482
270922,53.39367326,-6.159827441
270923,53.39367895,-6.160003324
270924,53.39369599,-6.158876722
270925,53.39370168,-6.160459669
270926,53.39371304,-6.158990808
270927,53.39372441,-6.160600764
270928,53.3937443,-6.159375849
270929,53.39374714,-6.160782913
270930,53.39375566,-6.159756137
270931,53.39375566,-6.159556486
270932,53.39376419,-6.160949289
270933,53.39376703,-6.160141178
270934,53.39378124,-6.159941527
270935,53.39378692,-6.16035509
270936,53.39380113,-6.161158447
270937,53.39380397,-6.16054048
270938,53.39382386,-6.161410388
270939,53.39382925,-6.161850463
270940,53.39384375,-6.160892246
270941,53.39385511,-6.161576764
270942,53.39386021,-6.161853107
270943,53.39387286,-6.162041543
270944,53.39387858,-6.158370299
270945,53.39389774,-6.161999834
270946,53.39392615,-6.161429402
270947,53.39393752,-6.162185224
270948,53.39394036,-6.161548242
270949,53.39395456,-6.161667082
270950,53.39398141,-6.159286097
270951,53.39398582,-6.161923776
270952,53.39400152,-6.158092459
270953,53.39400287,-6.16206163
270954,53.39401423,-6.158601014
270955,53.39401992,-6.16223276
270956,53.39404575,-6.158261627
270957,53.39404833,-6.161091897
270958,53.39407071,-6.15826055
270959,53.39407106,-6.158814925
270960,53.3941128,-6.158754062
270961,53.39411936,-6.161068129
270962,53.39412715,-6.159977646
270963,53.39415092,-6.159202548
270964,53.39415101,-6.160368505
270965,53.39416976,-6.160427375
270966,53.39419324,-6.160706856
270967,53.39420314,-6.16035631
270968,53.39421012,-6.160037724
270969,53.39421385,-6.160511013
270970,53.39421881,-6.161020593
270971,53.39423586,-6.160683088
270972,53.39425195,-6.157843489
270973,53.39425832,-6.158025028
270974,53.39426294,-6.160532767
270975,53.39427291,-6.157613809
270976,53.39428701,-6.160973057
270977,53.39429063,-6.158212407
270978,53.39429702,-6.159160749
270979,53.39430981,-6.158590318
270980,53.39432046,-6.158779273
270981,53.39433538,-6.158946838
270982,53.39434391,-6.15808406
270983,53.39436916,-6.157784069
270984,53.39436941,-6.160939782
270985,53.39439339,-6.160811609
270986,53.39440357,-6.159506573
270987,53.39440784,-6.159884484
270988,53.39440784,-6.159709789
270989,53.39442185,-6.160806403
270990,53.39442702,-6.158383537
270991,53.39442954,-6.157088856
270992,53.39444147,-6.16076776
270993,53.3944462,-6.157782021
270994,53.39444677,-6.157415326
270995,53.39445472,-6.160094831
270996,53.39446537,-6.159560051
270997,53.39446601,-6.160283786
270998,53.39447738,-6.160435901
270999,53.39448029,-6.159688398
271000,53.39448455,-6.159802485
271001,53.39448874,-6.160600764
271002,53.39449095,-6.159934397
271003,53.39451439,-6.160062744
271004,53.39451652,-6.158322928
271005,53.394541,-6.15876263
271006,53.39454557,-6.160307554
271007,53.39454841,-6.160450162
271008,53.39455103,-6.157020918
271009,53.3945556,-6.157397339
271010,53.39457832,-6.15816606
271011,53.39460389,-6.159399617
271012,53.39461327,-6.159123552
271013,53.39461455,-6.15826232
271014,53.39467059,-6.160939782
271015,53.39467816,-6.156940306
271016,53.3947147,-6.159374661
271017,53.39474241,-6.159232053
271018,53.39474993,-6.15950358
271019,53.39476159,-6.158069799
271020,53.39476843,-6.16004825
271021,53.39477288,-6.160692595
271022,53.39478471,-6.156886828
271023,53.39480772,-6.159897357
271024,53.39480847,-6.159339009
271025,53.3948125,-6.157555331
271026,53.39481714,-6.158163861
271027,53.39482765,-6.159178575
271028,53.39483617,-6.159798919
271029,53.39484075,-6.159455895
271030,53.39484509,-6.15674422
271031,53.3948501,-6.157525856
271032,53.3948664,-6.156857118
271033,53.39487453,-6.160141178
271034,53.39487666,-6.159855962
271035,53.39487666,-6.157998495
271036,53.39488083,-6.159973377
271037,53.39488092,-6.157584933
271038,53.39488519,-6.159752572
271039,53.394893,-6.156369005
271040,53.39489584,-6.157634845
271041,53.39489601,-6.157265261
271042,53.39490223,-6.158732926
271043,53.39491029,-6.159377698
271044,53.39491289,-6.159278401
271045,53.39491584,-6.15748681
271046,53.39491928,-6.160002136
271047,53.39492011,-6.159705512
271048,53.39492297,-6.158565111
271049,53.39492342,-6.159920215
271050,53.39493033,-6.156666974
271051,53.39493586,-6.157243248
271052,53.39493633,-6.157403108
271053,53.39494754,-6.157306402
271054,53.39495125,-6.159128663
271055,53.39495493,-6.159033608
271056,53.39496136,-6.159643654
271057,53.39497682,-6.160023527
271058,53.3949836,-6.156797698
271059,53.39498534,-6.157941452
271060,53.39501397,-6.159623878
271061,53.39501798,-6.157247658
271062,53.39502418,-6.159669191
271063,53.39504714,-6.159224923
271064,53.39506174,-6.15662538
271065,53.39507258,-6.158628277
271066,53.39507696,-6.156061858
271067,53.39508046,-6.159077922
271068,53.39509829,-6.157880844
271069,53.39510038,-6.156038962
271070,53.39510081,-6.15671451
271071,53.39510549,-6.156828262
271072,53.39511123,-6.159607745
