id,POINT_Y,POINT_X
33775,53.34714887,-6.349091715
33776,53.34715013,-6.347301959
33777,53.34715112,-6.340137697
33778,53.34715174,-6.353653454
33779,53.34715183,-6.345139429
33780,53.34715389,-6.338354422
33781,53.3471541,-6.344394065
33782,53.34715445,-6.334885724
33783,53.34715823,-6.340798447
33784,53.34715957,-6.337660397
33785,53.34716099,-6.352240448
33786,53.34716252,-6.34903277
33787,53.34716548,-6.344517659
33788,53.34716583,-6.335313547
33789,53.34716952,-6.35073237
33790,53.34717162,-6.34843762
33791,53.34717617,-6.348975727
33792,53.3471829,-6.334676565
33793,53.34718414,-6.348179025
33794,53.34719143,-6.336635046
33795,53.34719143,-6.335684328
33796,53.34719371,-6.337484514
33797,53.34719428,-6.33626902
33798,53.34719428,-6.335403865
33799,53.34719665,-6.348882557
33800,53.34719947,-6.340860243
33801,53.34720232,-6.340311203
33802,53.34720276,-6.347244916
33803,53.34720281,-6.334082366
33804,53.34720566,-6.334448393
33805,53.34720579,-6.355060518
33806,53.34720579,-6.352764532
33807,53.34720986,-6.344544279
33808,53.34721006,-6.350646805
33809,53.34721031,-6.348827415
33810,53.34721078,-6.338763231
33811,53.34721078,-6.337760222
33812,53.34722272,-6.336002818
33813,53.34723079,-6.348447128
33814,53.34723126,-6.336145426
33815,53.34723139,-6.353658207
33816,53.34723353,-6.338435233
33817,53.34723566,-6.351031846
33818,53.34723638,-6.339490531
33819,53.34723638,-6.337299124
33820,53.34723979,-6.33555598
33821,53.34724251,-6.353021044
33822,53.34724968,-6.344652661
33823,53.34725059,-6.352682532
33824,53.34725117,-6.335099635
33825,53.34725344,-6.337940859
33826,53.34725401,-6.333992048
33827,53.34725486,-6.350418633
33828,53.34725582,-6.348188532
33829,53.34725693,-6.341550228
33830,53.34725912,-6.352162013
33831,53.34726198,-6.339828036
33832,53.34726255,-6.336554235
33833,53.34726767,-6.339224329
33834,53.34726824,-6.334586247
33835,53.34726824,-6.334291524
33836,53.34727187,-6.341019013
33837,53.34727192,-6.35200871
33838,53.34727393,-6.339544722
33839,53.34727905,-6.339685428
33840,53.34727905,-6.338687173
33841,53.34727905,-6.337522543
33842,53.34728246,-6.336345077
33843,53.34728246,-6.334923752
33844,53.34728472,-6.352807314
33845,53.34728472,-6.351951667
33846,53.34729109,-6.349207703
33847,53.34729327,-6.338506537
33848,53.34729337,-6.348275998
33849,53.34729506,-6.354450422
33850,53.34729633,-6.344521462
33851,53.34729747,-6.341646488
33852,53.34729966,-6.351873233
33853,53.34729974,-6.344684985
33854,53.34730046,-6.339819206
33855,53.34730179,-6.350258199
33856,53.34730237,-6.334724101
33857,53.34730371,-6.347592744
33858,53.34730393,-6.352657576
33859,53.34730434,-6.347997745
33860,53.34730465,-6.337707933
33861,53.34730522,-6.336002818
33862,53.34730702,-6.349131645
33863,53.34730819,-6.352151318
33864,53.3473109,-6.3344579
33865,53.34731112,-6.344574702
33866,53.34731459,-6.351834015
33867,53.34731602,-6.33699014
33868,53.34731613,-6.349078405
33869,53.34731887,-6.33814051
33870,53.34732228,-6.334182192
33871,53.34732313,-6.351784103
33872,53.34732523,-6.348549805
33873,53.34732526,-6.352044362
33874,53.34732705,-6.344646957
33875,53.34732797,-6.335546473
33876,53.3473316,-6.341482489
33877,53.34733309,-6.337337152
33878,53.34733388,-6.344802875
33879,53.34733547,-6.349004249
33880,53.34733593,-6.351744886
33881,53.3473373,-6.341836236
33882,53.34733806,-6.350051417
33883,53.34733948,-6.353677222
33884,53.34734227,-6.340994057
33885,53.34734526,-6.344705901
33886,53.34734571,-6.348237969
33887,53.34734659,-6.351698538
33888,53.34735299,-6.352112101
