Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
3265,3265,53.33484976,-6.324570249,POINT (-6.324570249 53.33484976),21,Dublin 8
3266,3266,53.3348775,-6.324024774,POINT (-6.324024774 53.3348775),21,Dublin 8
3267,3267,53.33490738,-6.324149556,POINT (-6.324149556 53.33490738),21,Dublin 8
3268,3268,53.33492445,-6.323996253,POINT (-6.323996253 53.33492445),21,Dublin 8
3269,3269,53.33496713,-6.32413173,POINT (-6.32413173 53.33496713),21,Dublin 8
3270,3270,53.33500655,-6.324408692,POINT (-6.324408692 53.33500655),21,Dublin 8
3271,3271,53.33500977,-6.324298912,POINT (-6.324298912 53.33500977),21,Dublin 8
3272,3272,53.33503542,-6.324010513,POINT (-6.324010513 53.33503542),21,Dublin 8
3273,3273,53.33512505,-6.324641553,POINT (-6.324641553 53.33512505),21,Dublin 8
3274,3274,53.33515919,-6.324637988,POINT (-6.324637988 53.33515919),21,Dublin 8
3275,3275,53.33523389,-6.32467364,POINT (-6.32467364 53.33523389),21,Dublin 8
3276,3276,53.33531498,-6.324695031,POINT (-6.324695031 53.33531498),21,Dublin 8
3277,3277,53.33544515,-6.324645118,POINT (-6.324645118 53.33544515),21,Dublin 8
3278,3278,53.33545867,-6.324054484,POINT (-6.324054484 53.33545867),21,Dublin 8
3279,3279,53.33548997,-6.324595206,POINT (-6.324595206 53.33548997),21,Dublin 8
3280,3280,53.33551557,-6.324352772,POINT (-6.324352772 53.33551557),21,Dublin 8
3281,3281,53.33554972,-6.324270773,POINT (-6.324270773 53.33554972),21,Dublin 8
3282,3282,53.33556252,-6.324224425,POINT (-6.324224425 53.33556252),21,Dublin 8
3283,3283,53.33556537,-6.324132918,POINT (-6.324132918 53.33556537),21,Dublin 8
3284,3284,53.33560947,-6.324056861,POINT (-6.324056861 53.33560947),21,Dublin 8
3285,3285,53.33562014,-6.324655814,POINT (-6.324655814 53.33562014),21,Dublin 8
3286,3286,53.33564575,-6.324652249,POINT (-6.324652249 53.33564575),21,Dublin 8
3287,3287,53.33610939,-6.324376184,POINT (-6.324376184 53.33610939),21,Dublin 8
3288,3288,53.33618337,-6.324514038,POINT (-6.324514038 53.33618337),21,Dublin 8
3289,3289,53.33628011,-6.324181286,POINT (-6.324181286 53.33628011),21,Dublin 8
3290,3290,53.33629149,-6.324257344,POINT (-6.324257344 53.33629149),21,Dublin 8
3291,3291,53.33632563,-6.324708935,POINT (-6.324708935 53.33632563),21,Dublin 8
3292,3292,53.33666137,-6.324522951,POINT (-6.324522951 53.33666137),21,Dublin 8
3293,3293,53.33670761,-6.324115924,POINT (-6.324115924 53.33670761),21,Dublin 8
3294,3294,53.33671294,-6.324775486,POINT (-6.324775486 53.33671294),21,Dublin 8
3295,3295,53.33673428,-6.324517009,POINT (-6.324517009 53.33673428),21,Dublin 8
3296,3296,53.33675384,-6.324716066,POINT (-6.324716066 53.33675384),21,Dublin 8
3297,3297,53.33678407,-6.324237735,POINT (-6.324237735 53.33678407),21,Dublin 8
3298,3298,53.33679474,-6.324653675,POINT (-6.324653675 53.33679474),21,Dublin 8
3736,3736,53.33494437,-6.323573183,POINT (-6.323573183 53.33494437),21,Dublin 8
3737,3737,53.33495717,-6.323705095,POINT (-6.323705095 53.33495717),21,Dublin 8
3738,3738,53.33501195,-6.323814428,POINT (-6.323814428 53.33501195),21,Dublin 8
3739,3739,53.3350276,-6.32370153,POINT (-6.32370153 53.3350276),21,Dublin 8
3740,3740,53.33503187,-6.323163185,POINT (-6.323163185 53.33503187),21,Dublin 8
3741,3741,53.33505961,-6.323533966,POINT (-6.323533966 53.33505961),21,Dublin 8
3742,3742,53.33508735,-6.322182756,POINT (-6.322182756 53.33508735),21,Dublin 8
3743,3743,53.33509162,-6.32342701,POINT (-6.32342701 53.33509162),21,Dublin 8
3744,3744,53.33511509,-6.322118583,POINT (-6.322118583 53.33511509),21,Dublin 8
3745,3745,53.33513003,-6.323573183,POINT (-6.323573183 53.33513003),21,Dublin 8
3746,3746,53.33513216,-6.32297423,POINT (-6.32297423 53.33513216),21,Dublin 8
3747,3747,53.3351407,-6.323191707,POINT (-6.323191707 53.3351407),21,Dublin 8
3748,3748,53.3351471,-6.32306336,POINT (-6.32306336 53.3351471),21,Dublin 8
3749,3749,53.33514924,-6.322781709,POINT (-6.322781709 53.33514924),21,Dublin 8
3750,3750,53.33515564,-6.323623095,POINT (-6.323623095 53.33515564),21,Dublin 8
3751,3751,53.33515777,-6.322628406,POINT (-6.322628406 53.33515777),21,Dublin 8
3752,3752,53.33517271,-6.32298136,POINT (-6.32298136 53.33517271),21,Dublin 8
3753,3753,53.33517271,-6.322532145,POINT (-6.322532145 53.33517271),21,Dublin 8
3754,3754,53.33518765,-6.323327184,POINT (-6.323327184 53.33518765),21,Dublin 8
3755,3755,53.33518978,-6.322375277,POINT (-6.322375277 53.33518978),21,Dublin 8
3756,3756,53.33519618,-6.323223793,POINT (-6.323223793 53.33519618),21,Dublin 8
3757,3757,53.33519938,-6.32226423,POINT (-6.32226423 53.33519938),21,Dublin 8
3758,3758,53.33521536,-6.322750927,POINT (-6.322750927 53.33521536),21,Dublin 8
3759,3759,53.33521539,-6.322136409,POINT (-6.322136409 53.33521539),21,Dublin 8
3760,3760,53.33525913,-6.321553567,POINT (-6.321553567 53.33525913),21,Dublin 8
3761,3761,53.33527051,-6.321448988,POINT (-6.321448988 53.33527051),21,Dublin 8
3762,3762,53.33528795,-6.323459096,POINT (-6.323459096 53.33528795),21,Dublin 8
3763,3763,53.33529469,-6.321332525,POINT (-6.321332525 53.33529469),21,Dublin 8
3764,3764,53.33529616,-6.322814503,POINT (-6.322814503 53.33529616),21,Dublin 8
3765,3765,53.33529754,-6.321277859,POINT (-6.321277859 53.33529754),21,Dublin 8
3766,3766,53.33530075,-6.321562412,POINT (-6.321562412 53.33530075),21,Dublin 8
3767,3767,53.3353075,-6.321189917,POINT (-6.321189917 53.3353075),21,Dublin 8
3768,3768,53.33532457,-6.321080585,POINT (-6.321080585 53.33532457),21,Dublin 8
3769,3769,53.33532457,-6.321006904,POINT (-6.321006904 53.33532457),21,Dublin 8
3770,3770,53.33532849,-6.32315962,POINT (-6.32315962 53.33532849),21,Dublin 8
3771,3771,53.33534022,-6.321517915,POINT (-6.321517915 53.33534022),21,Dublin 8
3772,3772,53.33534022,-6.321399076,POINT (-6.321399076 53.33534022),21,Dublin 8
3773,3773,53.33534022,-6.320892818,POINT (-6.320892818 53.33534022),21,Dublin 8
3774,3774,53.33535018,-6.321332525,POINT (-6.321332525 53.33535018),21,Dublin 8
3775,3775,53.33536441,-6.320769224,POINT (-6.320769224 53.33536441),21,Dublin 8
3776,3776,53.33537117,-6.322935013,POINT (-6.322935013 53.33537117),21,Dublin 8
3777,3777,53.33537579,-6.321204178,POINT (-6.321204178 53.33537579),21,Dublin 8
3778,3778,53.33537721,-6.321135251,POINT (-6.321135251 53.33537721),21,Dublin 8
3779,3779,53.33537721,-6.320671776,POINT (-6.320671776 53.33537721),21,Dublin 8
3780,3780,53.33537721,-6.320590965,POINT (-6.320590965 53.33537721),21,Dublin 8
3781,3781,53.33537757,-6.323369967,POINT (-6.323369967 53.33537757),21,Dublin 8
3782,3782,53.33538398,-6.323648052,POINT (-6.323648052 53.33538398),21,Dublin 8
3783,3783,53.33539117,-6.323212841,POINT (-6.323212841 53.33539117),21,Dublin 8
3784,3784,53.33539251,-6.323541096,POINT (-6.323541096 53.33539251),21,Dublin 8
3785,3785,53.33540034,-6.32395347,POINT (-6.32395347 53.33540034),21,Dublin 8
3786,3786,53.33541989,-6.32045311,POINT (-6.32045311 53.33541989),21,Dublin 8
3787,3787,53.33541989,-6.320348531,POINT (-6.320348531 53.33541989),21,Dublin 8
3788,3788,53.33543269,-6.320227315,POINT (-6.320227315 53.33543269),21,Dublin 8
3789,3789,53.33544123,-6.320132243,POINT (-6.320132243 53.33544123),21,Dublin 8
3790,3790,53.33544192,-6.322897779,POINT (-6.322897779 53.33544192),21,Dublin 8
3791,3791,53.33544373,-6.32352327,POINT (-6.32352327 53.33544373),21,Dublin 8
3792,3792,53.33545688,-6.319980128,POINT (-6.319980128 53.33545688),21,Dublin 8
3793,3793,53.33545972,-6.31989694,POINT (-6.31989694 53.33545972),21,Dublin 8
3794,3794,53.33546009,-6.32395347,POINT (-6.32395347 53.33546009),21,Dublin 8
3795,3795,53.3354608,-6.323234489,POINT (-6.323234489 53.3354608),21,Dublin 8
