Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
121884,121884,53.34714353,-6.235924692,POINT (-6.235924692 53.34714353),1,Dublin 1
121885,121885,53.34715612,-6.236100624,POINT (-6.236100624 53.34715612),1,Dublin 1
121886,121886,53.34718348,-6.236020807,POINT (-6.236020807 53.34718348),1,Dublin 1
121887,121887,53.34718466,-6.23619721,POINT (-6.23619721 53.34718466),1,Dublin 1
121888,121888,53.34718959,-6.235758262,POINT (-6.235758262 53.34718959),1,Dublin 1
121889,121889,53.34720596,-6.235900654,POINT (-6.235900654 53.34720596),1,Dublin 1
121890,121890,53.34720892,-6.236100829,POINT (-6.236100829 53.34720892),1,Dublin 1
121891,121891,53.34724855,-6.2375275,POINT (-6.2375275 53.34724855),1,Dublin 1
121892,121892,53.34726155,-6.237441123,POINT (-6.237441123 53.34726155),1,Dublin 1
121893,121893,53.34726422,-6.237622233,POINT (-6.237622233 53.34726422),1,Dublin 1
121894,121894,53.34729704,-6.2375255,POINT (-6.2375255 53.34729704),1,Dublin 1
121895,121895,53.34731637,-6.234393866,POINT (-6.234393866 53.34731637),1,Dublin 1
121896,121896,53.3473388,-6.234559853,POINT (-6.234559853 53.3473388),1,Dublin 1
121897,121897,53.34761179,-6.23806572,POINT (-6.23806572 53.34761179),1,Dublin 1
121898,121898,53.34767992,-6.23804145,POINT (-6.23804145 53.34767992),1,Dublin 1
121899,121899,53.34774976,-6.238036185,POINT (-6.238036185 53.34774976),1,Dublin 1
121900,121900,53.34784631,-6.238003589,POINT (-6.238003589 53.34784631),1,Dublin 1
121901,121901,53.34792777,-6.238012152,POINT (-6.238012152 53.34792777),1,Dublin 1
121902,121902,53.34801715,-6.237977467,POINT (-6.237977467 53.34801715),1,Dublin 1
121903,121903,53.34808389,-6.237955638,POINT (-6.237955638 53.34808389),1,Dublin 1
121926,121926,53.34929968,-6.231982139,POINT (-6.231982139 53.34929968),1,Dublin 1
121927,121927,53.34854826,-6.236839587,POINT (-6.236839587 53.34854826),1,Dublin 1
121928,121928,53.34860387,-6.236837292,POINT (-6.236837292 53.34860387),1,Dublin 1
121929,121929,53.3486432,-6.23756773,POINT (-6.23756773 53.3486432),1,Dublin 1
121930,121930,53.34864329,-6.237670263,POINT (-6.237670263 53.34864329),1,Dublin 1
121931,121931,53.34866992,-6.236865565,POINT (-6.236865565 53.34866992),1,Dublin 1
121932,121932,53.34867913,-6.237005874,POINT (-6.237005874 53.34867913),1,Dublin 1
121933,121933,53.34869526,-6.237324741,POINT (-6.237324741 53.34869526),1,Dublin 1
121934,121934,53.34873212,-6.236729462,POINT (-6.236729462 53.34873212),1,Dublin 1
121935,121935,53.34874638,-6.236922024,POINT (-6.236922024 53.34874638),1,Dublin 1
121936,121936,53.34876955,-6.237331214,POINT (-6.237331214 53.34876955),1,Dublin 1
121937,121937,53.34878114,-6.237535809,POINT (-6.237535809 53.34878114),1,Dublin 1
121938,121938,53.34883707,-6.235141772,POINT (-6.235141772 53.34883707),1,Dublin 1
121939,121939,53.34884988,-6.236104612,POINT (-6.236104612 53.34884988),1,Dublin 1
121940,121940,53.34886115,-6.236287759,POINT (-6.236287759 53.34886115),1,Dublin 1
121941,121941,53.3488646,-6.236714456,POINT (-6.236714456 53.3488646),1,Dublin 1
121942,121942,53.34887273,-6.236878656,POINT (-6.236878656 53.34887273),1,Dublin 1
121943,121943,53.34890865,-6.237184784,POINT (-6.237184784 53.34890865),1,Dublin 1
121944,121944,53.34891789,-6.235107434,POINT (-6.235107434 53.34891789),1,Dublin 1
121945,121945,53.34892016,-6.236418859,POINT (-6.236418859 53.34892016),1,Dublin 1
121946,121946,53.34892914,-6.234999663,POINT (-6.234999663 53.34892914),1,Dublin 1
121947,121947,53.34897808,-6.236282932,POINT (-6.236282932 53.34897808),1,Dublin 1
121948,121948,53.34898063,-6.236552284,POINT (-6.236552284 53.34898063),1,Dublin 1
121949,121949,53.34904688,-6.235917634,POINT (-6.235917634 53.34904688),1,Dublin 1
121950,121950,53.34906022,-6.236434538,POINT (-6.236434538 53.34906022),1,Dublin 1
121951,121951,53.349096,-6.235283689,POINT (-6.235283689 53.349096),1,Dublin 1
121952,121952,53.34913913,-6.236753201,POINT (-6.236753201 53.34913913),1,Dublin 1
121953,121953,53.34915442,-6.235953731,POINT (-6.235953731 53.34915442),1,Dublin 1
121954,121954,53.34916779,-6.23714786,POINT (-6.23714786 53.34916779),1,Dublin 1
121955,121955,53.34918824,-6.235828335,POINT (-6.235828335 53.34918824),1,Dublin 1
121956,121956,53.34923168,-6.236160385,POINT (-6.236160385 53.34923168),1,Dublin 1
121957,121957,53.34925475,-6.23203169,POINT (-6.23203169 53.34925475),1,Dublin 1
121958,121958,53.34928235,-6.237078749,POINT (-6.237078749 53.34928235),1,Dublin 1
121959,121959,53.34934531,-6.235449851,POINT (-6.235449851 53.34934531),1,Dublin 1
121960,121960,53.34935763,-6.233100506,POINT (-6.233100506 53.34935763),1,Dublin 1
121961,121961,53.34936322,-6.233574811,POINT (-6.233574811 53.34936322),1,Dublin 1
121962,121962,53.34936926,-6.233693791,POINT (-6.233693791 53.34936926),1,Dublin 1
121963,121963,53.3493803,-6.235307713,POINT (-6.235307713 53.3493803),1,Dublin 1
121964,121964,53.34817227,-6.237949608,POINT (-6.237949608 53.34817227),1,Dublin 1
121965,121965,53.34822121,-6.237785441,POINT (-6.237785441 53.34822121),1,Dublin 1
121966,121966,53.34832254,-6.237497499,POINT (-6.237497499 53.34832254),1,Dublin 1
121967,121967,53.34832606,-6.237928957,POINT (-6.237928957 53.34832606),1,Dublin 1
121968,121968,53.34835846,-6.237224179,POINT (-6.237224179 53.34835846),1,Dublin 1
121969,121969,53.34836635,-6.237371696,POINT (-6.237371696 53.34836635),1,Dublin 1
121970,121970,53.34840694,-6.237222179,POINT (-6.237222179 53.34840694),1,Dublin 1
121971,121971,53.34840913,-6.237369931,POINT (-6.237369931 53.34840913),1,Dublin 1
121972,121972,53.34842289,-6.237915425,POINT (-6.237915425 53.34842289),1,Dublin 1
121973,121973,53.34842979,-6.237030472,POINT (-6.237030472 53.34842979),1,Dublin 1
121974,121974,53.34846837,-6.2368405,POINT (-6.2368405 53.34846837),1,Dublin 1
121975,121975,53.34851011,-6.236865007,POINT (-6.236865007 53.34851011),1,Dublin 1
121976,121976,53.34858216,-6.237589325,POINT (-6.237589325 53.34858216),1,Dublin 1
121977,121977,53.34744501,-6.23450539,POINT (-6.23450539 53.34744501),1,Dublin 1
121978,121978,53.34758722,-6.234473283,POINT (-6.234473283 53.34758722),1,Dublin 1
121979,121979,53.34767118,-6.234457891,POINT (-6.234457891 53.34767118),1,Dublin 1
121980,121980,53.34775554,-6.233505368,POINT (-6.233505368 53.34775554),1,Dublin 1
121981,121981,53.34778641,-6.234434053,POINT (-6.234434053 53.34778641),1,Dublin 1
121982,121982,53.347855,-6.234440757,POINT (-6.234440757 53.347855),1,Dublin 1
121983,121983,53.34791532,-6.23350353,POINT (-6.23350353 53.34791532),1,Dublin 1
121984,121984,53.34792059,-6.234438046,POINT (-6.234438046 53.34792059),1,Dublin 1
121985,121985,53.34797723,-6.235372825,POINT (-6.235372825 53.34797723),1,Dublin 1
121986,121986,53.34802835,-6.235356406,POINT (-6.235356406 53.34802835),1,Dublin 1
121987,121987,53.34814542,-6.236615375,POINT (-6.236615375 53.34814542),1,Dublin 1
121988,121988,53.34815315,-6.23684874,POINT (-6.23684874 53.34815315),1,Dublin 1
121989,121989,53.34829381,-6.237098081,POINT (-6.237098081 53.34829381),1,Dublin 1
121990,121990,53.35135763,-6.234451411,POINT (-6.234451411 53.35135763),1,Dublin 1
121991,121991,53.35142248,-6.23426602,POINT (-6.23426602 53.35142248),1,Dublin 1
121992,121992,53.35147368,-6.234283133,POINT (-6.234283133 53.35147368),1,Dublin 1
121993,121993,53.35148119,-6.234357289,POINT (-6.234357289 53.35148119),1,Dublin 1
121994,121994,53.3514883,-6.234495144,POINT (-6.234495144 53.3514883),1,Dublin 1
121995,121995,53.3514883,-6.234421463,POINT (-6.234421463 53.3514883),1,Dublin 1
121996,121996,53.35149825,-6.23455694,POINT (-6.23455694 53.35149825),1,Dublin 1
121997,121997,53.35153209,-6.234804241,POINT (-6.234804241 53.35153209),1,Dublin 1
